B03002_003E,B01001_002E,B01001_003E,B19013_001E,B17001_002E,B25003_001E,B25070_001E,B25091_001E,B23025_003E,B23025_004E,B11009_001E,B16001_002E,B25064_001E,B25077_001E,B25058_001E,B25003_002E,B25003_003E,B25004_002E,B25004_003E,B25004_004E,B25004_005E,B25070_007E,B25070_008E,B25070_009E,B19057_002E,B25034_001E,B25034_010E,B25034_011E,B25035_001E,B07001_050E,B25106_001E,B25106_003E,B25106_006E,B25072_001E,B25011_002E,B25011_003E,B18101_009E,B25092_001E,B25095_001E,B25119_001E,B25119_002E,B25081_001E,B25081_002E,B25081_003E,B25014_001E,B25014_002E,B25014_003E,B08013_001E,B08014_001E,B25121_001E,state,county,tract,block group,B25121_002E,B07001_017E,B07001_033E,B25002_003E,B25004_001E,B01001_001E,B01002_001E,B02001_002E,B02001_003E,B02001_005E,B03002_012E,B11001_001E,B11001_002E,B11001_003E,B11001_005E,B11001_006E,B15003_017E,B15003_022E,B15003_025E,B23025_001E,B23025_002E,B23025_005E,B18101_001E,B18101_002E,B18101_003E,B25001_001E,B25002_002E,B25009_001E,B25009_002E,B25009_003E,B25074_001E,B25074_008E,B25074_009E,B25074_010E,B25105_001E,B25034_002E,B25034_003E,B25034_004E,B25034_005E,B25106_002E,B25106_004E,B08006_001E,B08006_002E,B08006_003E,B08006_008E,B08012_001E,B07001_001E,B25085_001E,B16001_001E,B16001_003E,B09002_001E,B19058_002E,B08006_007E,B08006_009E,B08006_010E,B08007_001E,B08008_001E,B08134_001E,B08141_001E,B08122_001E,B08126_001E,B08128_001E,B08130_001E,B08132_001E,B08136_001E,B08137_001E,B08201_001E,B08202_001E,B08203_001E,B01003_001E,B01002A_001E,B01002B_001E,B01002D_001E,B01002H_001E,B02008_001E,B05002_013E,B05002_014E,B05002_015E,B07003_001E,B07003_002E,B07003_003E,B07003_004E,B07003_005E,B07003_006E,B08011_001E,B08105A_001E,B08105B_001E,B08105D_001E,B08141_002E,B08141_003E,B08141_004E,B08141_005E,B08141_006E,B08141_007E,B08202_002E,B08202_003E,B08202_004E,B08202_005E,B08202_006E,B08303_001E,B08303_002E,B08303_003E,B08303_004E,B08303_005E,B08303_006E,B08303_007E,B08303_008E,B08303_009E,B08303_010E,B09010_001E,B11004_002E,B11013_001E,B14006_001E,B14006_002E,B14006_003E,B14006_004E,B15002_001E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B16004_001E,B16004_002E,B16004_003E,B16004_004E,B16004_005E,B16004_006E,B16004_007E,B17010_002E,B17010_003E,B17010_004E,B17010_005E,B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19083_001E,B19301_001E,B23006_002E,B23006_003E,B23006_004E,B23022_001E,B23022_002E,B25032_001E,B25032_002E,B25032_003E,B25032_004E,B25032_005E,B25032_006E,B25032_007E,B25075_001E,B25075_002E,B25075_003E,B25075_004E,B25075_005E,B25075_006E,B25075_007E,B25075_008E,B25075_009E,B25110_001E,B25002_001E,B25010_001E,B25011_001E,B25012_001E,B25015_001E,B25031_001E,B25033_001E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25036_001E,B25036_002E,B25037_001E,B25037_002E,B25038_001E,B25038_002E,B25039_001E,B25039_002E,B25040_001E,B25040_002E,B25041_001E,B25041_002E,B25042_001E,B25043_001E,B25044_001E,B25045_001E,B25046_001E,B25047_001E,B25048_001E,B25049_001E,B25050_001E,B25051_001E,B25052_001E,B25053_001E,B25054_001E,B25055_001E,B25056_001E,B25057_001E,B25059_001E,B25060_001E,B25061_001E,B25062_001E,B25063_001E,B25065_001E,B25066_001E,B25067_001E,B25068_001E,B25069_001E,B25071_001E,B25076_001E,B25078_001E,B25079_001E,B25080_001E,B25082_001E,B25083_001E,B25086_001E,B25087_001E,B25088_001E,GEOID
1888,1170,80,129773,,738,88,650,1001,905,,,3189,412200,3013,650,88,0,0,0,0,22,0,0,0,861,9,27,1985,,,,,88,,,,21.3,,,,650,540,137,738,650,527,,,,24,009,860600,2,,,,123,123,2217,42.1,1981,104,31,128,738,617,575,0,42,274,327,0,1742,1046,96,,,,861,738,738,650,109,88,0,8,0,,0,0,132,196,,,,,,,,,0,,,522,15,,,,950,950,931,,,,,,,,,,,,2217,41.9,58.4,-666666666.0,42.0,2074,,,,,,,,,,,,,,,,,,,,,,,,,931,0,48,96,143,25,0,55,24,37,,575,,,,,,1496,0,0,0,0,0,0,0,2083,407,407,0,0,0,0,8,0,0,0,738,8,0,0,0,0,0,33,0,0,39,,47502,,,,1332,679,738,650,632,18,0,0,0,650,0,0,0,0,0,0,0,0,,861,3.00,,,738,,2216,222,210,65,0,738,650,1988,1988,738,650,2004,2003,738,0,861,0,738,738,738,738,2000,861,,738,738,861,,738,76,76,88,2591,3256,204800,0,-666666666,88,233700,233700,233700,88,88,31.8,314900,483200,,,515567000,-666666666,-666666666,650,2287,240098606002
916,486,48,104730,,334,19,315,571,550,,,-666666666,400800,-666666666,315,19,0,0,23,0,0,0,0,28,357,8,19,1988,,,,,19,,,,21.0,,,,315,250,23,334,315,252,,,,24,009,860300,3,,,,23,23,1029,47.4,916,99,5,0,334,266,214,0,52,234,85,7,833,583,21,,,,357,334,334,315,62,19,0,0,0,,23,0,88,39,,,,,,,,,23,,,153,55,,,,562,562,529,,,,,,,,,,,,1029,43.9,62.0,-666666666.0,43.9,916,,,,,,,,,,,,,,,,,,,,,,,,,529,0,0,60,28,26,0,0,0,24,,214,,,,,,752,0,0,0,0,0,0,0,937,104,95,0,0,0,0,13,13,0,0,334,16,46,0,0,0,0,0,0,0,23,,47167,,,,656,344,334,315,315,0,0,0,0,315,0,0,0,0,9,0,0,8,,357,3.08,,,334,,1029,119,14,9,38,334,315,1987,1987,334,315,1998,1998,334,0,357,0,334,334,334,334,,357,,334,334,357,,334,13,13,19,-666666666,-666666666,,0,-666666666,19,,,,19,19,-666666666.0,317600,540900,,127266100,127266100,-666666666,,315,2267,240098603003
1286,680,33,84942,,786,409,377,637,627,,,2129,286300,2129,377,409,33,0,0,0,13,59,47,13,894,0,82,1991,,,,,409,,,,13.8,,,,377,207,44,786,377,361,,,,24,009,860900,2,,,,108,108,1479,58.7,1296,144,0,10,786,399,362,11,26,324,223,44,1359,637,10,,,,894,786,786,377,149,409,0,10,0,,0,0,168,310,,,,,,,,,0,,,94,27,,,,627,627,569,,,,,,,,,,,,1479,58.5,59.0,-666666666.0,58.6,1335,,,,,,,,,,,,,,,,,,,,,,,,,569,0,0,87,61,47,85,73,24,0,,362,,,,,,1334,0,0,0,3,0,3,0,1427,80,67,13,13,0,0,0,0,0,0,786,10,0,38,24,25,12,0,11,56,0,,79618,,,,708,339,786,377,281,58,0,0,14,377,0,0,0,0,0,0,0,0,,894,1.83,,,786,,1438,63,152,21,98,786,377,1992,1987,786,377,2008,2004,786,99,894,13,786,786,786,786,1202,894,,786,786,894,,786,409,409,409,1210,2604,843000,33,,409,886600,886600,886600,409,409,40.5,-666666666,502400,122735000,122735000,122735000,-666666666,-666666666,377,1066,240098609002
665,366,10,66250,,319,26,293,360,350,,,1114,255200,945,293,26,0,0,0,0,0,0,0,8,319,0,65,1967,,,,,26,,,,19.9,,,,293,145,43,319,293,269,,,,24,025,303700,2,,,,0,0,751,56.4,675,76,0,10,319,215,199,8,8,189,53,0,683,360,10,,,,319,319,319,293,104,26,0,0,0,,0,21,8,17,,,,,,,,,0,,,53,23,,,,350,350,350,,,,,,,,,,,,751,55.6,57.8,-666666666.0,55.9,675,,,,,,,,,,,,,,,,,,,,,,,,,350,0,35,30,77,54,41,17,0,15,,199,,,,,,574,0,21,0,0,0,0,0,741,73,73,0,0,0,0,8,0,0,0,319,0,0,64,21,33,17,0,0,9,11,,37518,,,,425,232,319,293,242,34,17,0,0,293,9,25,0,0,0,0,0,0,,319,2.34,,,319,,748,33,59,68,48,319,293,1967,1969,319,293,1989,1989,319,123,319,0,319,319,319,319,754,319,,319,319,319,,319,26,26,26,-666666666,1536,27100,0,-666666666,26,33500,,33500,26,26,19.3,138500,404400,82090800,,82090800,-666666666,-666666666,293,993,240253037002
721,471,13,44286,,450,234,216,429,429,,,860,394300,695,216,234,0,0,0,0,14,11,23,0,509,51,142,1956,,,,,234,,,,19.1,,,,216,146,7,450,216,169,,,,24,025,306200,1,,,,59,59,957,44.8,732,138,12,76,450,216,125,25,66,88,139,21,765,440,0,,,,509,450,450,216,40,234,0,18,6,,0,10,63,28,,,,,,,,,0,,,221,101,,,,440,440,434,,,,,,,,,,,,957,45.4,65.7,-666666666.0,45.8,742,,,,,,,,,,,,,,,,,,,,,,,,,434,47,81,72,0,47,36,65,0,6,,125,,,,,,684,6,0,1,0,0,0,31,920,184,178,6,6,0,0,30,6,0,0,450,61,61,16,23,20,14,20,14,12,16,,31519,,,,538,291,450,216,193,13,0,0,0,216,0,0,0,0,0,0,0,0,,509,2.12,,,450,,952,35,39,30,111,450,216,1957,1948,450,216,2010,2001,450,173,509,0,450,450,450,450,633,509,,450,450,509,,450,234,234,234,-666666666,996,195800,0,-666666666,234,231600,,231600,234,234,43.0,271400,561000,,,90950000,-666666666,-666666666,216,1841,240253062001
252,209,33,50750,,164,18,146,159,144,,,-666666666,170000,-666666666,146,18,0,0,0,0,0,0,0,31,164,0,38,1983,,,,,18,,,,22.6,,,,146,88,0,164,146,115,,,,24,025,306300,2,,,,0,0,400,56.1,252,112,0,0,164,120,80,30,10,68,24,9,325,159,15,,,,164,164,164,146,35,18,0,0,9,,0,0,19,11,,,,,,,,,0,,,75,39,,,,144,144,135,,,,,,,,,,,,400,31.3,80.8,-666666666.0,31.3,288,,,,,,,,,,,,,,,,,,,,,,,,,135,0,0,0,0,9,0,67,0,9,,80,,,,,,325,0,0,18,0,17,0,0,367,42,42,0,0,0,0,0,0,0,0,164,9,0,0,30,0,31,0,0,9,18,,29612,,,,226,150,164,146,97,0,0,0,0,146,31,8,0,0,0,10,0,0,,164,2.44,,,164,,400,78,0,0,18,164,146,1983,1983,164,146,2003,2003,164,41,164,0,164,164,164,164,,164,,164,164,164,,164,9,9,18,-666666666,-666666666,,0,-666666666,18,,,,18,18,-666666666.0,-666666666,303900,,24455000,24455000,9999,-666666666,146,747,240253063002
817,681,38,150982,,485,55,430,745,722,,,2750,459700,2320,430,55,0,0,0,0,4,3,10,0,485,176,104,1948,,,,,55,,,,16.8,,,,430,305,29,485,430,386,,,,24,033,806400,2,,,,0,0,1346,41.7,953,118,46,288,485,330,286,5,39,57,260,138,1076,745,23,,,,485,485,485,430,119,55,0,0,0,,0,0,0,14,,,,,,,,,0,,,265,4,,,,716,716,661,,,,,,,,,,,,1346,50.1,45.5,28.6,53.2,1006,,,,,,,,,,,,,,,,,,,,,,,,,661,8,64,103,72,61,22,42,34,60,,286,,,,,,986,0,0,11,0,14,7,4,1242,197,115,70,49,11,0,11,11,11,0,485,0,0,0,12,7,8,4,24,0,7,,57495,,,,831,418,485,430,425,0,0,0,0,430,4,0,0,0,0,0,0,4,,485,2.76,,,485,,1341,0,0,23,168,485,430,1948,1947,485,430,2003,2001,485,451,485,0,485,485,485,485,889,485,,485,485,485,,485,51,51,55,2121,2625,117100,0,-666666666,55,134900,134900,134900,55,55,27.9,374500,587000,189665800,,189665800,-666666666,-666666666,430,2049,240338064002
0,1072,171,50192,,374,332,42,833,741,,,1357,327600,1314,42,332,0,0,0,0,31,20,58,0,374,0,0,1969,,,,,332,,,,46.2,,,,42,42,0,374,42,29,,,,24,033,805601,1,,,,0,0,1761,27.9,321,47,0,1739,374,302,106,76,120,247,32,0,1115,833,92,,,,374,374,374,42,13,332,0,8,0,,0,0,0,68,,,,,,,,,0,,,575,47,,,,691,691,691,,,,,,,33325,,,,,1761,31.7,13.9,-666666666.0,-666666666.0,333,,,,,,,,,,,,,,,,,,,,,,,,,691,0,0,0,7,33,23,102,39,121,,106,,,,,,999,62,73,210,13,42,0,0,1476,391,62,329,258,54,0,115,16,0,0,374,8,0,39,16,15,18,46,18,26,30,,14973,,,,1093,666,374,42,29,13,0,0,0,42,0,0,0,0,0,0,0,0,,374,4.71,,,374,,1761,15,95,121,75,374,42,1969,-666666666,374,42,2012,2005,374,223,374,18,374,374,374,374,404,374,,374,374,374,,374,332,332,332,1160,1435,415100,0,-666666666,332,452200,,452200,332,332,30.8,290400,363800,12690000,,12690000,-666666666,-666666666,42,2138,240338056011
63,1001,33,67951,,585,264,321,1284,1192,,,1487,244500,1413,321,264,17,0,0,0,0,0,8,15,602,65,33,1956,,,,,264,,,,30.9,,,,321,297,47,585,321,204,,,,24,033,805700,1,,,,17,17,1946,33.0,270,693,157,1029,585,427,152,163,112,196,186,20,1694,1284,92,,,,602,585,585,321,25,264,0,4,0,,0,0,30,0,,,,,,,,,0,,,260,98,,,,1154,1154,1132,,,,,,,,,,,,1946,35.9,40.2,26.9,30.3,274,,,,,,,,,,,,,,,,,,,,,,,,,1132,7,22,63,168,252,45,240,19,144,,152,,,,,,1406,42,19,118,48,42,0,0,1843,187,34,153,70,61,22,44,0,0,0,585,4,25,9,24,40,57,27,0,8,64,,24814,,,,1484,824,585,321,64,257,0,0,0,321,0,0,0,0,0,0,0,0,,602,3.33,,,585,,1946,24,18,100,332,585,321,1956,1954,585,321,2007,2002,585,504,602,15,585,585,585,585,1169,602,,585,585,602,,585,264,264,264,1255,1656,369500,17,,264,410800,,410800,264,264,26.8,202700,278100,,74741900,74741900,-666666666,-666666666,321,1686,240338057001
36,712,0,66810,,416,57,359,924,896,,,2287,275000,1831,359,57,0,0,0,0,0,0,0,21,433,23,0,1956,,,,,57,,,,25.8,,,,359,271,7,416,359,261,,,,24,033,805801,2,,,,17,17,1379,42.2,138,401,36,916,416,318,209,57,52,257,163,0,1173,924,28,,,,433,416,416,359,71,57,0,0,0,,0,0,0,0,,,,,,,,,0,,,176,64,,,,862,862,862,,,,,,,,,,,,1379,66.4,41.9,59.2,71.3,138,,,,,,,,,,,,,,,,,,,,,,,,,862,0,0,57,71,252,21,150,27,79,,209,,,,,,1112,8,0,85,19,43,0,23,1360,208,19,178,163,15,0,35,5,0,0,416,11,0,8,16,45,16,27,0,14,8,,25679,,,,991,598,416,359,194,165,0,0,0,359,0,0,0,4,0,0,0,0,,433,3.31,,,416,,1379,7,0,52,351,416,359,1956,1955,416,359,2006,2004,416,339,433,0,416,416,416,416,937,433,,416,416,433,,416,57,57,57,1666,1997,107300,0,-666666666,57,127500,127500,127500,57,57,51.0,192000,353600,,89771000,89771000,-666666666,-666666666,359,1475,240338058012
423,431,26,101429,,304,67,237,534,534,,,1563,360900,1547,237,67,0,0,29,0,0,0,0,0,390,0,0,1959,,,,,67,,,,15.0,,,,237,137,34,304,237,178,,,,24,033,806800,3,,,,86,86,938,35.9,423,304,59,266,304,226,197,15,14,113,83,0,700,534,0,,,,390,304,304,237,29,67,0,0,0,,0,0,0,30,,,,,,,,,29,,,179,0,,,,504,504,487,,,,,,,,,,,,938,56.1,33.4,33.7,56.1,435,,,,,,,,,,,,,,,,,,,,,,,,,487,7,40,22,45,29,11,135,15,10,,197,,,,,,664,6,0,44,0,0,0,0,903,203,89,108,88,0,0,0,0,0,0,304,11,0,0,0,0,0,0,0,0,48,,39545,,,,566,246,304,237,237,0,0,0,0,237,7,0,0,0,0,0,0,0,,390,3.09,,,304,,938,0,28,125,207,304,237,1959,1958,304,237,2004,2001,304,246,390,0,304,304,304,304,769,390,,304,304,390,,304,67,67,67,-666666666,1774,91100,0,-666666666,67,97200,97200,97200,67,67,19.5,314900,431300,,85173800,85173800,-666666666,,237,1680,240338068003
558,741,47,94659,,441,64,377,924,896,,,1923,304500,1462,377,64,0,0,21,0,0,0,0,9,490,63,0,1968,,,,,64,,,,23.8,,,,377,291,79,441,377,262,,,,24,033,807404,1,,,,49,49,1573,42.4,778,300,21,660,441,336,292,25,19,340,177,21,1280,924,28,,,,490,441,441,377,97,64,0,0,0,,0,0,0,92,,,,,,,,,21,,,247,34,,,,878,878,812,,,,,,,,,,,,1573,51.9,47.2,20.7,52.5,802,,,,,,,,,,,,,,,,,,,,,,,,,812,0,0,158,86,110,39,143,18,20,,292,,,,,,1096,10,38,20,0,27,12,7,1517,302,121,181,126,26,29,30,12,12,0,441,8,0,27,9,1,12,8,22,16,21,,33950,,,,1055,463,441,377,377,0,0,0,0,377,0,0,0,0,0,0,0,0,,490,3.54,,,441,,1559,52,68,147,68,441,377,1966,1968,441,377,1999,1996,441,291,490,0,441,441,441,441,1053,490,,441,441,490,,441,44,44,64,1356,2176,78000,0,-666666666,64,91500,91500,91500,64,64,19.2,216000,381100,,112795000,112795000,-666666666,,377,1656,240338074041
512,956,28,106970,,478,0,478,1267,1056,,,-666666666,351100,-666666666,478,0,0,0,0,0,0,0,0,0,517,8,0,1980,,,,,0,,,,23.6,,,,478,373,73,478,478,444,,,,24,033,807405,1,,,,39,39,1836,44.1,626,308,411,585,478,430,393,0,37,184,492,0,1534,1267,211,,,,517,478,478,478,31,0,0,0,0,,0,0,17,48,,,,,,,,,0,,,334,40,,,,1039,1039,1025,,,,,,,35425,,,,,1836,50.7,48.6,47.6,56.0,626,,,,,,,,,,,,,,,,,,,,,,,,,1025,0,25,97,80,99,11,268,0,59,,393,,,,,,1359,0,68,0,0,0,0,0,1728,264,51,175,133,42,0,0,0,0,0,478,0,0,0,10,26,0,0,0,0,0,,36159,,,,1338,776,478,478,467,0,0,0,0,478,11,0,0,0,0,0,0,0,,517,3.84,,,478,,1836,199,130,79,36,478,478,1981,1981,478,478,1999,1999,478,359,517,0,478,478,478,478,1272,517,,478,478,517,,478,0,0,0,-666666666,-666666666,-666666666,0,-666666666,0,-666666666,-666666666,-666666666,0,0,-666666666.0,280900,426200,,,157993900,-666666666,-666666666,478,1992,240338074051
1762,1804,48,77689,,1331,340,991,2192,1954,,,1477,241500,1229,991,340,0,0,29,0,68,50,53,22,1398,82,40,1980,,,,,340,,,,19.4,,,,991,738,114,1331,991,750,,,,24,003,730401,1,,,,67,67,3539,35.0,1807,1188,38,376,1331,816,478,101,237,597,402,0,2946,2282,238,,,,1398,1331,1331,991,284,340,0,0,14,,45,87,135,36,,,,,,,,,29,,,429,160,,,,1978,1978,1949,,,,,,,,,,,,3539,41.9,24.0,69.3,41.7,2261,,,,,,,,,,,,,,,,,,,,,,,,,1949,0,86,92,425,347,168,384,44,55,,478,,,,,,2152,68,0,0,0,0,56,56,3393,485,446,39,39,0,0,9,9,0,0,1331,14,51,8,16,94,32,41,47,74,100,,35165,,,,2564,1303,1331,991,916,54,0,0,12,991,12,0,0,0,0,0,0,0,,1398,2.66,,,1331,,3539,379,351,96,147,1331,991,1979,1983,1331,991,2008,2003,1331,322,1398,0,1331,1331,1331,1331,2505,1398,,1331,1331,1398,,1331,337,337,340,1071,1693,463500,0,-666666666,340,530500,,530500,340,340,30.7,204500,297300,,,240156800,-666666666,,991,1430,240037304011
1136,670,35,147344,,403,0,403,715,710,,,-666666666,578200,-666666666,403,0,0,0,0,0,0,0,0,0,403,14,0,1991,,,,,0,,,,18.5,,,,403,316,75,403,403,370,,,,24,031,701306,1,,,,0,0,1373,40.3,1208,38,96,72,403,380,335,13,32,159,225,24,1060,715,5,,,,403,403,403,403,23,0,0,0,0,,0,0,35,180,,,,,,,,,0,,,324,11,,,,710,710,654,,,,,,,,,,,,1373,39.8,50.8,49.8,38.9,1239,,,,,,,,,,,,,,,,,,,,,,,,,654,0,44,40,53,127,37,138,28,44,,335,,,,,,932,0,0,0,0,0,0,0,1324,288,240,40,40,0,0,0,0,0,0,403,14,0,9,0,8,0,0,0,0,0,,51271,,,,858,405,403,403,403,0,0,0,0,403,11,0,0,0,0,0,0,0,,403,3.41,,,403,,1373,15,145,14,0,403,403,1991,1991,403,403,1999,1999,403,362,403,0,403,403,403,403,989,403,,403,403,403,,403,0,0,0,-666666666,-666666666,-666666666,0,-666666666,0,-666666666,-666666666,-666666666,0,0,-666666666.0,441300,740700,227564900,227564900,227564900,-666666666,-666666666,403,2332,240317013061
1032,953,78,66576,,812,394,418,1183,1133,,,1685,353000,1668,418,394,0,0,0,0,89,23,16,0,848,20,0,1965,,,,,394,,,,20.4,,,,418,238,72,812,418,250,,,,24,031,701201,1,,,,36,36,2018,34.4,1359,141,374,417,812,470,350,24,96,208,487,54,1573,1183,50,,,,848,812,812,418,118,394,0,0,0,,0,0,9,9,,,,,,,,,0,,,435,39,,,,1032,1032,1010,,,,,,,,,,,,2018,32.8,54.3,45.7,33.8,1427,,,,,,,,,,,,,,,,,,,,,,,,,1010,31,38,23,135,103,94,145,106,29,,350,,,,,,1447,0,0,0,0,0,0,0,1887,325,184,26,0,21,5,0,0,0,0,812,71,0,0,108,31,31,63,0,16,27,,33885,,,,1402,644,812,418,258,0,0,0,9,418,5,0,0,0,0,0,0,0,,848,2.49,,,812,,2018,125,149,277,259,812,418,1965,1960,812,418,2010,2007,812,590,848,0,812,812,812,812,1150,848,,812,812,848,,812,381,381,394,1467,1851,598100,0,-666666666,394,617800,617800,617800,394,394,35.0,282300,430800,147577000,147577000,147577000,-666666666,-666666666,418,1629,240317012011
2012,1434,29,209844,,994,182,812,1471,1417,,,-666666666,809600,-666666666,812,182,0,0,0,0,0,0,15,0,994,0,51,1967,,,,,182,,,,14.5,,,,812,564,107,994,812,734,,,,24,031,701205,2,,,,0,0,2995,44.0,2148,301,323,136,994,855,816,0,39,41,506,165,2261,1494,54,,,,994,994,994,812,124,182,0,0,0,,0,15,0,138,,,,,,,,,0,,,825,10,,,,1382,1382,1266,,,,,,,,,,,,2995,46.9,34.6,48.2,46.5,2332,,,,,,,,,,,,,,,,,,,,,,,,,1266,0,24,105,79,236,27,276,170,97,,816,,,,,,1970,0,0,0,0,0,14,0,2917,771,508,32,32,0,0,0,0,0,0,994,0,0,0,0,0,0,0,14,14,12,,86036,,,,1759,866,994,812,732,80,0,0,0,812,0,0,0,0,0,0,0,9,,994,3.01,,,994,,2995,62,81,609,38,994,812,1967,1966,994,812,2004,2000,994,776,994,0,994,994,994,994,2108,994,,994,994,994,,994,137,137,182,1336,3248,324700,0,-666666666,182,358800,,358800,182,182,14.8,639600,990200,686063000,686063000,686063000,-666666666,-666666666,812,2787,240317012052
656,487,9,199219,,369,17,352,560,560,,,-666666666,730000,-666666666,352,17,0,0,0,0,6,0,0,0,369,0,0,-666666666,,,,,17,,,,13.3,,,,352,238,52,369,352,344,,,,24,031,701210,1,,,,0,0,1019,54.7,760,84,148,113,369,331,322,0,9,18,211,93,867,560,0,,,,369,369,369,352,21,17,0,0,0,,0,0,0,11,,,,,,,,,0,,,190,0,,,,552,552,470,,,,,,,,,,,,1019,56.6,21.2,63.1,60.3,760,,,,,,,,,,,,,,,,,,,,,,,,,470,0,6,30,73,29,42,83,8,19,,322,,,,,,763,0,0,0,0,0,0,0,982,153,92,41,21,0,20,0,0,0,0,369,0,11,0,0,0,0,0,8,0,22,,100811,,,,524,252,369,352,347,5,0,0,0,352,15,0,0,0,0,0,0,0,,369,2.76,,,369,,1019,0,358,0,0,369,352,-666666666,-666666666,369,352,1995,1994,369,81,369,0,369,369,369,369,,369,,369,369,369,,369,17,17,17,-666666666,-666666666,,0,-666666666,17,,,,17,17,-666666666.0,604300,872500,251453200,,251453200,-666666666,-666666666,352,2539,240317012101
191,341,0,76641,,297,65,232,549,538,,,2181,266400,1731,232,65,0,0,30,56,0,0,28,0,407,0,0,1975,,,,,65,,,,16.6,,,,232,186,50,297,232,143,,,,24,031,700811,2,,,,110,110,866,34.0,249,273,54,322,297,224,121,8,95,53,167,7,714,549,11,,,,407,297,297,232,67,65,0,0,0,,0,0,0,14,,,,,,,,,86,,,118,43,,,,538,538,526,,,,,,,,,,,,866,40.6,37.2,18.9,58.8,295,,,,,,,,,,,,,,,,,,,,,,,,,526,0,30,42,98,114,11,24,22,31,,121,,,,,,500,2,1,0,14,0,0,0,836,134,62,72,48,24,0,12,12,12,12,297,0,12,0,8,0,0,8,14,0,38,,33457,,,,582,171,297,232,8,224,0,0,0,232,0,0,0,9,0,0,0,0,,407,2.88,,,297,,855,25,360,8,0,297,232,1976,1975,297,232,2008,2003,297,0,407,0,297,297,297,297,504,407,,297,297,407,,297,65,65,65,1528,1934,114900,0,-666666666,65,126900,,126900,65,65,42.7,234800,289600,,,56684000,-666666666,22200000,232,1360,240317008112
487,1007,61,92464,,579,358,221,1126,1087,,,2100,359500,2018,221,358,0,0,0,0,55,0,49,0,579,100,0,1993,,,,,358,,,,17.8,,,,221,191,13,579,221,165,,,,24,031,701102,1,,,,0,0,2006,31.3,1323,341,194,964,579,444,217,96,131,216,143,0,1527,1126,39,,,,579,579,579,221,31,358,0,0,0,,26,37,208,27,,,,,,,,,0,,,561,55,,,,1073,1073,1045,,,,,,,,,,,,2006,31.3,18.9,49.8,41.2,1343,,,,,,,,,,,,,,,,,,,,,,,,,1045,0,62,107,113,254,13,101,18,34,,217,,,,,,1133,14,0,0,0,0,0,0,1737,292,114,178,112,0,66,66,0,0,0,579,0,0,0,0,0,18,49,49,0,103,,31602,,,,1401,778,579,221,183,38,0,0,0,221,0,0,0,0,0,0,0,16,,579,3.46,,,579,,2006,11,0,34,136,579,221,1993,1954,579,221,2012,2007,579,250,579,0,579,579,579,579,979,579,,579,579,579,,579,358,358,358,1381,2333,627000,0,-666666666,358,712300,712300,712300,358,358,32.5,282700,511900,,78470000,,-666666666,-666666666,221,2135,240317011021
455,397,0,86439,,362,72,290,453,453,,,-666666666,370500,-666666666,290,72,0,0,0,0,0,0,0,0,362,13,0,1956,,,,,72,,,,21.4,,,,290,212,33,362,290,240,,,,24,031,701102,3,,,,0,0,762,53.3,473,54,179,74,362,242,186,0,56,103,140,37,683,453,0,,,,362,362,362,290,48,72,0,0,0,,0,0,0,10,,,,,,,,,0,,,72,19,,,,418,418,418,,,,,,,,,,,,762,61.4,43.5,41.4,61.1,473,,,,,,,,,,,,,,,,,,,,,,,,,418,0,0,105,48,90,5,23,31,23,,186,,,,,,683,0,0,0,0,4,5,0,759,76,47,0,0,0,0,29,16,0,0,362,0,32,0,13,56,0,30,16,0,15,,45606,,,,487,284,362,290,290,0,0,0,0,290,0,0,0,0,0,0,0,0,,362,2.09,,,362,,757,0,28,48,263,362,290,1956,1957,362,290,2002,1999,362,292,362,0,362,362,362,362,,362,,362,362,362,,362,56,56,72,-666666666,-666666666,,0,-666666666,72,,,,72,72,-666666666.0,330900,425300,,207769000,207769000,-666666666,-666666666,290,2008,240317011023
1391,1682,125,85516,,1502,446,1056,2420,2391,,,1642,310300,1597,1056,446,40,0,0,0,37,15,57,0,1542,0,32,2003,,,,,446,,,,20.8,,,,1056,841,201,1502,1056,774,,,,24,031,700310,1,,,,40,40,3604,38.7,1962,785,619,774,1502,850,658,82,110,296,633,109,3071,2420,29,,,,1542,1502,1502,1056,333,446,0,65,0,,269,45,673,62,,,,,,,,,0,,,458,15,,,,2391,2391,2336,,,,,,,,,,,,3604,37.7,50.0,34.9,35.5,1997,,,,,,,,,,,,,,,,,,,,,,,,,2336,0,88,160,373,339,137,433,207,118,,658,,,,,,2718,0,0,0,0,66,66,0,3336,309,210,42,42,0,0,77,17,17,0,1502,96,18,31,0,0,45,0,15,57,152,,43486,,,,2754,1349,1502,1056,129,619,32,15,19,1056,22,0,0,0,0,0,0,0,,1542,2.40,,,1502,,3604,413,48,0,0,1502,1056,2003,2002,1502,1056,2011,2008,1502,719,1542,30,1502,1502,1502,1502,2480,1542,,1502,1502,1542,,1502,446,446,446,1336,1834,655100,40,,446,708500,,708500,446,446,28.3,194700,398000,386491800,,386491800,-666666666,-666666666,1056,1658,240317003101
