B03002_003E,B01001_002E,B01001_003E,B19013_001E,B23025_003E,B23025_004E,B25064_001E,B25077_001E,B25058_001E,B25003_002E,B25003_003E,B25004_002E,B25004_003E,B25004_004E,B25004_005E,B25070_007E,B25070_008E,B25070_009E,B19057_002E,B25034_001E,B25034_010E,B25034_011E,B25035_001E,B25092_001E,B25081_002E,B25081_003E,B25014_002E,B25014_003E,county,tract,block group,B25002_003E,B01001_001E,B01002_001E,B02001_002E,B02001_003E,B02001_005E,B03002_012E,B11001_001E,B11001_002E,B11001_003E,B11001_005E,B11001_006E,B15003_017E,B15003_022E,B15003_025E,B23025_001E,B23025_002E,B23025_005E,B25001_001E,B25002_002E,B25009_002E,B25009_003E,B25074_008E,B25074_009E,B25034_002E,B25034_003E,B25034_004E,B25034_005E,B09002_001E,B19058_002E,B08007_001E,B08008_001E,B08134_001E,B01003_001E,B01002A_001E,B01002B_001E,B01002D_001E,B01002H_001E,B02008_001E,B08303_001E,B08303_002E,B08303_003E,B08303_004E,B08303_005E,B08303_006E,B08303_007E,B08303_008E,B08303_009E,B08303_010E,B15002_001E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B16004_001E,B16004_002E,B16004_003E,B16004_004E,B16004_005E,B16004_006E,B16004_007E,B17010_002E,B17010_003E,B17010_004E,B17010_005E,B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19301_001E,B23022_001E,B23022_002E,B25032_003E,B25032_004E,B25032_005E,B25032_006E,B25032_007E,B25075_002E,B25075_003E,B25075_004E,B25075_005E,B25075_006E,B25075_007E,B25075_008E,B25075_009E,B25033_001E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25037_002E,B25040_002E,B25041_002E,B25046_001E,B25057_001E,B25059_001E,B25060_001E,B25065_001E,B25071_001E,B25076_001E,B25078_001E,B25082_001E,state_11.0,state_24.0,state_51.0,filing_rate,filings
393,451,30,85708,679,665,1818,426741,1738,0,575,21,27,0,0,84,25,43,0,675,0,0,1995,20,0,0,0,0,59,421002,1,100,898,35,482,157,176,95,575,184,161,0,23,35,277,13,807,712,14,675,575,0,0,0,33,0,15,76,456,91,0,698,698,682,898,33,39,37,31,525,682,0,52,127,37,67,26,43,21,17,737,0,0,0,0,0,0,0,868,61,46,0,0,0,0,0,0,0,0,575,33,15,9,0,0,31,0,10,8,50,59231,745,352,0,0,0,0,0,0,0,0,0,0,0,0,0,898,110,18,0,0,1748,399,37,635,1545,1931,1000600,1069500,26,322998,539746,-30338877,0,0,1,4.46,22.0
1551,1986,394,139732,2590,2569,3114,412900,2750,1039,132,0,0,0,0,21,0,31,20,1171,0,0,1990,22,928,265,1039,808,59,422101,1,0,4220,31,2245,445,615,1540,1171,1015,859,42,114,486,827,16,3153,2623,21,1171,1171,1039,119,0,0,12,0,327,240,563,20,2495,2495,2300,4220,32,51,32,33,2314,2300,0,195,129,199,304,34,330,30,294,2711,0,0,0,25,0,0,96,3537,404,220,97,97,0,0,16,0,0,0,1171,0,0,16,64,20,33,0,101,0,71,38268,2949,1378,535,504,0,0,0,17,0,0,0,0,0,18,0,4220,510,82,0,0,1990,665,0,2734,1784,3216,341400,376500,30,321500,590800,426686200,0,0,1,11.45,15.0
618,411,44,80875,520,498,1873,453205,1823,0,393,0,10,0,0,33,55,33,0,403,0,0,1989,21,0,0,0,0,59,422401,1,10,805,30,654,54,38,76,393,194,153,0,41,62,169,0,672,558,22,403,393,0,0,0,0,0,18,69,99,144,0,481,481,464,805,30,31,31,30,673,464,0,0,0,63,82,18,73,35,19,590,0,0,0,0,0,0,0,750,89,89,0,0,0,0,0,0,0,0,393,0,0,0,0,22,11,10,0,10,22,48615,621,296,0,0,0,0,0,0,0,0,0,0,0,0,0,805,161,56,0,0,1785,21,0,574,1629,2041,705400,758800,27,347002,575406,9383626,0,0,1,13.18,56.0
1142,1005,68,108750,1273,1222,2012,417400,1841,554,262,28,0,0,0,44,22,16,9,874,0,9,1991,18,442,44,554,476,59,422401,2,58,1910,36,1304,306,167,295,816,448,378,12,58,187,513,6,1669,1288,51,874,816,554,193,0,0,0,0,10,466,282,19,1185,1185,1095,1910,35,40,36,36,1330,1095,0,93,86,157,142,53,158,34,19,1419,0,0,0,0,0,0,0,1763,135,79,43,43,0,0,22,0,0,0,816,2,0,12,0,0,6,5,11,30,67,52286,1529,783,7,299,11,48,107,12,0,0,0,0,0,0,0,1910,341,20,28,0,1991,491,0,1446,1668,2042,494800,547000,30,325400,469600,215242800,0,0,1,2.21,6.0
258,1623,240,69028,1688,1490,1577,272700,1430,265,581,0,0,0,0,50,9,85,0,868,0,8,1976,19,201,18,265,201,59,421701,1,22,3384,28,1400,702,258,2001,846,737,311,116,310,214,240,37,2272,1688,198,868,846,265,7,0,0,0,0,0,73,990,119,1480,1480,1480,3384,30,35,22,31,2027,1480,0,41,90,179,76,101,375,81,54,1878,46,41,56,115,0,30,56,2930,716,182,499,409,44,46,127,38,38,0,846,22,10,19,59,23,35,71,8,67,77,20826,2156,1047,93,154,10,0,0,0,0,0,0,0,0,0,0,3384,266,250,264,7,1983,339,10,1128,1238,1692,790200,856800,29,231000,309200,69045500,0,0,1,5.85,35.0
659,561,87,71597,510,471,1781,276300,1781,261,166,0,0,0,0,0,0,0,0,524,0,15,1980,26,238,36,261,201,510,200405,4,97,924,34,659,63,202,0,427,154,139,15,0,0,304,35,687,548,39,524,427,261,164,0,0,0,13,0,132,221,72,509,509,447,924,31,34,37,31,659,447,22,22,0,112,59,57,51,0,17,644,14,0,0,0,0,0,0,821,158,15,0,0,0,0,0,0,0,0,427,0,0,0,0,20,72,20,0,0,46,39844,655,357,0,60,0,0,20,0,0,0,0,0,0,0,0,924,106,240,18,0,1980,160,0,604,1569,1992,294300,311900,51,244700,315300,50447675,0,0,1,13.15,38.0
580,627,24,162500,797,780,2106,537100,1914,358,40,0,0,0,0,0,0,7,0,398,0,0,1989,17,305,92,358,251,59,490101,1,0,1374,41,599,173,529,41,398,376,351,0,25,100,427,29,1131,797,17,398,398,358,0,0,0,0,0,118,54,289,39,739,739,678,1374,50,37,46,50,665,678,35,0,37,46,153,14,53,13,56,989,0,0,0,0,0,0,0,1306,221,125,8,8,0,0,0,0,0,0,398,0,0,0,0,0,0,18,0,0,8,59486,921,425,284,74,0,0,0,8,0,0,0,0,0,0,0,1374,208,18,0,0,1988,295,0,992,1573,2291,83300,93200,47,436700,647900,175386600,0,0,1,1.54,1.0
1062,1572,81,81173,2105,2024,1587,210400,1505,621,523,0,0,0,22,38,25,34,0,1232,0,17,1979,21,523,28,621,411,59,491303,2,88,3129,35,1398,474,867,864,1144,600,400,90,110,481,621,38,2591,2105,81,1232,1144,621,285,0,32,0,171,76,200,537,160,2017,2017,1983,3129,37,32,41,37,1532,1983,0,113,147,164,309,222,325,100,133,2253,89,0,5,0,24,0,0,2874,374,220,51,22,13,16,115,47,38,0,1144,110,39,47,12,22,9,28,58,13,79,33817,2323,1267,0,317,36,76,20,15,0,0,0,0,0,0,0,3129,120,593,44,11,1980,790,7,1657,1153,1753,626300,719100,27,172300,295700,142712800,0,0,1,1.77,8.0
726,535,61,250001,478,478,3501,961300,3430,290,55,0,0,0,0,0,0,21,0,345,0,15,1962,16,192,27,290,209,59,470500,1,0,1193,42,726,46,380,0,345,301,291,10,0,22,277,60,790,514,0,345,345,290,44,0,0,44,15,47,0,393,0,514,514,435,1193,43,11,42,43,767,435,15,0,29,14,84,59,72,44,52,750,0,0,0,0,0,0,0,1102,329,257,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,15,0,0,86619,549,212,290,0,0,0,0,0,0,0,0,0,0,0,0,1193,23,0,55,146,1963,252,0,720,3215,3501,198500,214800,23,844400,1783100,368774000,0,0,1,1.72,1.0
598,553,18,133750,645,593,1882,641800,1441,302,58,0,0,0,11,0,13,38,0,371,0,0,1967,15,143,47,302,268,59,440800,2,11,1091,38,876,0,215,278,360,280,280,0,0,86,204,12,859,666,52,371,360,302,67,0,0,0,0,0,42,286,0,602,602,555,1091,40,41,35,58,876,555,0,0,38,151,42,37,52,22,0,753,0,0,0,0,0,0,0,1030,225,138,87,87,0,0,0,0,0,0,360,0,12,0,0,0,0,0,0,13,52,50494,658,273,302,0,0,0,0,0,0,0,0,0,0,0,0,1091,12,96,131,90,1968,121,0,830,1345,2212,97800,127900,42,551100,732600,280522000,0,0,1,4.0,1.0
665,1457,57,56250,1644,1539,1798,457700,1637,157,611,0,0,0,0,95,32,80,0,768,370,30,1950,14,81,37,157,136,59,450200,1,0,2747,30,1483,602,202,1261,768,598,235,158,205,249,291,26,2056,1644,105,768,768,157,52,0,16,0,0,0,27,659,166,1519,1519,1465,2747,35,22,46,37,1513,1465,0,136,140,57,189,73,214,0,86,1730,0,92,110,84,148,0,0,2642,600,308,213,165,48,0,112,7,7,7,768,30,61,0,24,53,49,64,40,42,63,23513,1888,1065,146,0,0,0,0,8,0,0,0,0,0,0,0,2747,44,57,20,220,1947,192,9,1195,1338,1903,804200,926600,34,411000,521800,68583100,0,0,1,9.73,57.0
949,708,72,133875,921,906,2438,572500,2301,461,86,0,0,0,0,11,0,0,20,547,217,11,1952,18,351,59,461,362,59,450200,2,0,1630,42,1108,51,208,325,547,404,327,35,42,106,387,28,1407,961,15,547,547,461,77,0,0,0,14,0,11,198,23,921,921,771,1630,46,23,50,46,1194,771,0,0,55,92,127,44,159,91,38,1215,24,0,0,9,0,0,0,1479,72,52,0,0,0,0,7,0,0,0,547,0,0,8,0,11,8,9,19,23,0,50681,1091,503,461,0,0,0,0,0,0,0,0,0,0,0,0,1630,9,30,28,227,1951,484,0,1128,2018,2615,166800,187000,19,459800,677700,248429000,0,0,1,14.04,8.0
382,553,33,89107,627,610,2500,436900,2156,275,39,0,0,0,0,0,0,0,0,314,45,7,1955,23,241,44,275,180,59,450500,1,0,1028,40,647,8,93,525,314,228,154,31,43,172,161,14,838,627,17,314,314,275,45,0,0,0,8,0,0,192,10,602,602,561,1028,40,43,50,41,704,561,0,7,32,73,145,77,148,0,21,782,17,9,15,19,19,0,0,969,143,84,48,41,0,7,3,0,0,0,314,23,3,0,9,8,22,5,0,0,15,34608,718,388,270,0,0,0,0,4,0,0,0,0,0,0,0,1028,13,0,43,198,1956,265,0,706,1850,2328,42700,47500,40,375900,488200,121102600,0,0,1,15.0,3.0
800,1152,31,108229,1325,1255,2346,455000,2048,492,69,0,0,0,0,0,0,15,10,561,37,8,1957,21,333,67,492,343,59,450500,2,0,2107,37,1303,12,581,693,561,451,337,66,48,294,216,12,1763,1336,70,561,561,492,60,0,0,6,27,9,1,287,33,1252,1252,1212,2107,36,44,47,48,1323,1212,14,27,78,135,205,116,198,35,72,1448,26,31,0,27,118,12,29,2034,298,46,176,132,22,0,4,0,0,0,561,9,12,15,19,0,28,6,0,27,5,37324,1408,775,487,1,0,0,0,4,0,0,0,0,0,0,0,2107,0,64,70,339,1957,499,4,1363,1733,2274,92300,105500,21,383200,592900,232631400,0,0,1,1.82,1.0
728,1185,65,100035,1629,1569,1957,437300,1775,556,295,54,0,0,0,0,62,0,0,905,0,0,1975,21,375,18,556,474,59,461700,2,54,2384,33,1042,218,935,372,851,589,450,79,60,59,769,30,2107,1701,60,905,851,556,156,0,0,0,13,20,14,314,0,1623,1623,1492,2384,34,45,32,34,1042,1492,0,96,149,154,199,149,297,26,94,1769,20,0,0,23,0,0,0,2229,199,165,0,0,0,0,13,0,0,0,851,13,31,0,13,73,0,17,0,10,30,46258,1828,955,0,544,0,0,0,0,0,0,0,0,0,0,0,2384,105,656,97,0,1974,383,8,1368,1384,2233,552600,595800,18,400000,474500,219859200,0,0,1,2.22,7.0
390,625,163,140938,498,498,2328,457900,2089,366,32,0,40,16,0,0,0,16,0,469,107,11,1969,19,311,86,366,295,59,421400,2,71,978,36,421,132,202,68,398,264,202,38,24,77,207,18,718,514,0,469,398,366,118,0,0,0,16,202,0,260,0,514,514,442,978,41,34,46,46,644,442,0,0,29,59,89,46,15,27,0,703,0,0,0,0,0,0,47,798,80,80,0,0,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,0,64888,592,346,220,146,0,0,0,0,0,0,0,0,0,0,0,978,12,0,38,83,1963,263,0,768,1816,2422,409760,443573,30,402100,549300,163673000,0,0,1,11.76,4.0
461,832,21,86765,1085,1029,1791,207600,1509,257,459,72,56,0,0,23,0,0,55,844,7,0,1985,28,247,101,257,198,59,421800,1,128,1749,36,485,960,133,52,716,438,303,21,114,273,362,0,1408,1191,56,844,716,257,66,0,0,0,27,23,101,284,82,1114,1114,1091,1749,43,33,52,42,526,1091,0,32,187,119,95,37,261,39,26,1350,0,0,0,0,0,0,0,1632,224,210,0,0,0,0,101,58,10,0,716,7,47,107,39,43,0,0,0,16,0,33014,1388,719,24,157,0,0,32,0,0,0,0,0,0,15,0,1749,560,25,101,0,1985,75,0,1199,1349,1814,657600,723500,24,165200,310500,12157768,0,0,1,6.1,31.0
372,1769,223,70154,1920,1711,1774,180100,1558,362,494,42,54,0,0,67,27,23,0,1044,35,21,1977,25,322,4,362,58,59,421800,2,188,3271,28,1554,1183,248,1336,856,653,358,76,219,469,396,0,2407,1947,209,1044,856,362,0,0,12,0,0,64,84,906,98,1632,1632,1632,3271,29,26,29,36,1661,1632,0,87,113,236,183,139,296,22,68,1947,0,0,19,0,10,11,0,2973,658,402,256,227,29,0,102,37,0,0,856,50,0,0,58,74,18,55,0,27,117,22551,2253,1239,101,140,0,73,19,0,0,29,0,0,0,0,0,3271,172,579,89,0,1973,241,0,1496,1309,1856,756300,852500,25,160200,256900,50254524,0,0,1,13.48,62.0
1073,875,54,146484,1087,1077,2750,476200,2284,514,39,0,0,0,0,0,0,0,11,559,6,7,1965,18,358,32,514,387,59,430500,1,6,1792,37,1164,107,452,91,553,420,358,18,44,132,381,25,1495,1095,10,559,553,514,101,0,0,0,4,28,14,307,17,1051,1051,997,1792,36,45,40,38,1220,997,14,40,50,84,187,152,158,35,87,1248,0,0,0,0,0,6,0,1672,226,170,0,0,0,0,6,6,0,0,553,6,0,0,10,19,12,0,0,0,36,48255,1190,581,500,6,0,0,0,0,0,0,0,0,0,0,0,1792,51,78,202,169,1965,352,0,1407,2097,2472,73000,82100,18,427000,589900,247760200,0,0,1,6.82,3.0
1062,756,46,159474,692,670,2482,597800,2202,446,0,0,0,0,0,0,0,0,0,482,0,0,1981,19,353,63,446,391,59,431900,2,36,1440,43,1115,38,256,64,446,388,365,10,13,40,365,25,1155,738,22,482,446,446,58,0,0,0,0,9,0,330,8,716,716,662,1440,41,66,50,42,1138,662,0,56,10,49,72,25,104,42,64,987,8,0,0,0,0,0,0,1356,258,208,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,7,8,7,55167,938,478,435,11,0,0,0,10,0,0,0,0,0,0,0,1440,256,217,0,0,1980,224,0,1001,1888,2635,396967,419939,34,514600,681000,250876000,0,0,1,27.27,3.0
1128,833,61,161250,866,837,3501,639000,3501,540,29,0,0,0,0,0,0,10,0,569,0,0,1980,17,461,155,540,489,59,431900,1,0,1734,46,1345,52,207,269,569,474,425,49,0,80,337,48,1455,898,29,569,569,540,75,0,0,0,0,0,17,322,8,849,849,764,1734,47,42,52,46,1420,764,0,8,19,54,83,46,148,43,60,1158,0,0,0,0,0,10,0,1664,272,262,0,0,0,0,0,0,0,0,569,12,10,11,15,0,0,0,7,13,19,61648,1104,528,540,0,0,0,0,7,0,0,0,0,0,0,0,1734,262,264,26,0,1979,441,0,1317,3302,3501,98500,106900,42,560200,717900,405339200,0,0,1,5.26,1.0
610,1162,60,77500,1297,1220,1664,502600,1664,421,475,25,0,0,0,59,0,11,0,921,0,0,1983,17,292,48,421,367,59,452700,2,25,2501,36,882,340,252,1248,896,624,417,54,153,231,397,34,1773,1297,77,921,896,421,147,0,0,10,0,134,119,683,62,1211,1211,1161,2501,40,36,61,42,984,1161,0,15,65,107,168,77,387,16,52,1589,164,0,0,10,10,0,27,2298,611,220,376,368,8,0,93,23,23,0,896,9,60,15,93,41,70,31,7,32,33,38481,1441,657,116,305,0,0,0,0,0,0,0,0,0,0,0,2485,283,116,187,72,1990,689,0,1303,1458,1860,757200,791500,51,424300,682800,219181000,0,0,1,0.84,4.0
1681,943,57,157143,1120,1091,1710,734100,1438,652,126,0,0,0,0,6,0,0,0,778,46,17,1972,19,503,93,652,610,59,460800,2,0,2009,43,1729,0,165,48,778,583,514,31,38,108,506,82,1617,1120,29,778,778,652,123,0,31,9,33,54,128,412,29,1080,1080,995,2009,48,43,43,48,1839,995,7,113,86,180,109,85,194,9,31,1434,11,0,0,0,0,0,0,1903,328,302,0,0,0,0,9,9,9,0,778,69,10,0,0,0,16,31,0,0,28,85556,1375,654,545,16,0,0,25,17,0,0,0,0,0,0,0,2009,85,102,209,95,1976,574,0,1511,1258,1895,184500,201600,24,534300,984400,487190700,0,0,1,0.84,1.0
833,675,48,141250,654,650,2683,480100,2302,383,45,0,0,0,0,13,0,9,0,428,10,0,1965,19,298,79,383,264,59,431400,2,0,1469,42,958,94,258,209,428,358,332,17,9,80,290,17,1112,654,4,428,428,383,59,0,0,0,0,7,0,406,12,632,632,582,1469,42,49,55,43,1073,582,0,26,78,29,46,10,82,33,56,961,8,0,0,0,0,0,0,1364,301,253,18,10,0,8,11,11,11,0,428,0,0,0,11,9,0,11,10,0,19,45797,933,439,383,0,0,0,0,0,0,0,0,0,0,0,0,1464,0,26,379,6,1965,373,0,972,2068,3067,108600,123900,33,435400,589300,184340000,0,0,1,10.53,4.0
952,1056,128,109571,1155,1096,2080,404700,1683,484,136,0,0,0,0,10,0,16,22,620,0,0,1981,18,405,38,484,355,59,431400,3,0,1983,35,1087,204,549,203,620,502,417,9,76,197,367,22,1582,1163,59,620,620,484,75,0,0,0,9,26,98,421,22,1104,1104,990,1983,39,45,32,44,1164,990,0,31,193,69,115,48,111,44,119,1342,15,0,16,19,22,0,0,1775,230,146,33,24,9,0,14,14,0,0,620,0,14,7,10,0,0,8,22,22,33,39024,1353,712,237,214,0,0,23,13,0,0,0,0,0,0,0,1983,195,260,32,0,1979,99,0,1357,1086,2192,208300,249500,21,315100,589300,237968400,0,0,1,3.82,5.0
43,737,20,57722,1040,1009,1423,299867,1319,0,533,0,0,0,0,41,62,14,0,567,41,0,1975,22,0,0,0,0,59,421400,3,34,1684,32,694,569,82,929,533,363,182,54,127,519,61,0,1408,1040,31,567,533,0,0,0,0,0,131,49,18,244,17,1009,1009,1009,1684,23,48,28,27,694,1009,0,45,222,127,163,16,34,0,46,983,0,0,0,0,0,0,0,1518,191,110,68,68,0,0,0,0,0,0,533,0,17,0,16,18,29,67,55,0,121,20363,1305,587,0,0,0,0,0,0,0,0,0,0,0,0,0,1616,54,61,213,0,1862,331,34,762,1089,1476,659700,708400,28,244487,348463,-102512612,0,0,1,19.13,114.0
1358,1367,114,83295,1947,1918,1689,530500,1576,500,687,34,0,0,0,65,45,25,8,1221,59,26,1978,16,357,103,500,422,59,420600,2,34,3221,34,1800,796,317,472,1187,814,533,54,227,205,371,39,2410,2002,29,1221,1187,500,73,0,16,93,77,37,72,800,128,1857,1857,1783,3221,35,35,34,38,2047,1783,0,62,113,352,234,128,309,30,78,2130,14,0,0,0,31,10,72,2927,589,342,210,194,16,0,96,0,0,0,1187,16,15,90,0,0,88,56,23,13,46,41698,2113,811,339,161,0,0,0,0,0,0,0,0,0,0,0,3221,265,309,116,167,1977,605,12,1844,1367,1835,1074000,1141600,33,436100,653500,257345500,0,0,1,12.86,98.0
254,408,16,130536,693,693,2209,394200,1936,267,0,0,0,0,59,0,0,0,0,326,63,0,1963,23,198,55,267,152,59,420300,3,59,1031,35,565,34,277,466,267,227,191,13,23,153,100,0,847,700,0,326,267,267,15,0,0,0,0,94,0,207,13,700,700,657,1031,43,42,41,47,565,657,0,14,73,70,15,38,73,0,30,675,0,0,38,0,0,0,0,1015,207,29,154,154,0,0,0,0,0,0,267,0,0,0,0,17,39,0,0,0,0,37393,627,194,232,35,0,0,0,0,0,0,0,0,0,0,0,1031,0,43,39,87,1958,196,0,602,1690,2296,381530,410855,35,335200,473500,109640500,0,0,1,12.5,2.0
448,238,0,105567,373,355,1385,996100,1333,63,282,0,0,0,0,39,35,0,18,345,96,166,1941,12,51,0,63,48,13,102003,3,0,647,36,497,40,65,49,345,73,73,0,0,22,113,18,569,373,18,345,345,63,0,0,22,0,0,0,28,101,104,345,345,317,647,36,54,50,34,528,317,13,0,0,47,77,11,30,30,41,492,0,0,0,0,0,0,0,647,101,101,0,0,0,0,0,0,0,0,345,81,34,14,19,27,9,0,0,0,0,55438,487,210,63,0,0,0,0,0,0,0,0,0,0,0,0,647,0,7,23,25,0,107,37,328,1028,1774,339000,365500,36,873000,1123000,166991942,0,0,1,10.79,34.0
1018,540,4,154514,1237,1229,2258,593000,2244,280,601,0,0,0,52,89,20,0,0,959,41,0,2006,24,280,98,280,222,13,101701,4,78,1387,32,1036,17,199,81,881,207,207,0,0,37,375,21,1361,1260,8,959,881,280,175,0,10,136,184,368,111,29,0,1252,1252,1175,1387,31,40,37,32,1112,1175,34,29,18,93,221,213,166,154,84,1039,0,0,0,0,0,0,0,1383,25,20,0,0,0,0,0,0,0,0,881,27,35,14,0,0,0,0,0,0,18,116271,1326,531,47,7,0,0,0,0,0,0,0,0,0,0,0,1387,58,24,0,37,2005,135,169,741,2017,2471,1357200,1415300,20,449000,737600,175561000,0,0,1,0.8,6.0
1063,714,9,107461,1171,1152,2632,576189,2532,0,779,47,29,0,0,75,38,88,0,934,0,0,2002,20,0,0,0,0,13,101701,2,155,1510,26,1342,59,90,289,779,159,112,0,47,0,436,54,1343,1187,19,934,779,0,0,0,0,0,106,446,382,167,0,1168,1168,1108,1510,26,32,31,27,1351,1108,0,73,90,139,98,175,270,63,34,916,0,0,0,0,0,0,0,1450,107,42,50,50,0,0,19,0,0,0,779,43,19,0,0,0,0,0,83,0,10,64092,1343,628,0,0,0,0,0,0,0,0,0,0,0,0,0,1510,0,0,0,0,1839,372,17,655,2127,3035,1984400,2088200,27,439196,745218,47979245,0,0,1,0.43,4.0
440,350,27,79762,484,482,1542,488600,1481,19,425,0,0,0,0,0,25,98,23,444,43,81,1967,20,19,0,19,0,13,101701,1,0,725,29,497,71,24,166,444,171,79,19,73,70,185,27,619,484,2,444,444,19,0,0,0,0,0,0,98,106,79,482,482,456,725,29,41,63,29,590,456,2,0,2,90,22,41,164,17,21,502,0,0,0,0,0,0,0,679,101,60,41,41,0,0,23,0,0,0,444,15,34,23,0,42,0,0,0,37,44,47976,619,263,0,0,0,0,0,0,0,0,0,0,0,0,0,709,40,43,126,13,1570,196,25,359,1225,1788,566300,588100,28,370288,629759,21148030,0,0,1,5.97,21.0
873,563,24,125703,1053,984,2368,736300,2258,196,529,0,0,0,0,42,0,38,0,725,0,0,1991,18,160,26,196,174,13,101802,1,0,1318,32,960,101,174,105,725,271,226,26,19,38,431,64,1166,1053,69,725,725,196,65,0,0,0,0,53,332,152,0,966,966,966,1318,33,43,32,32,1025,966,0,0,94,114,251,85,199,45,34,1156,0,0,0,0,0,0,0,1248,82,46,0,0,0,0,0,0,0,0,725,14,0,15,0,16,36,21,0,0,0,82206,1119,501,0,94,0,0,0,0,0,0,0,0,0,0,0,1269,304,36,0,0,1994,271,0,776,2072,2443,1218100,1278600,22,568500,1042400,211688824,0,0,1,0.47,2.0
681,796,4,97308,952,920,1758,235400,1737,173,481,24,0,0,0,14,20,12,0,701,30,0,1976,17,120,18,173,141,59,471303,2,47,1353,31,726,48,467,45,654,178,135,0,43,95,320,49,1215,952,32,701,654,173,63,0,23,0,0,25,35,81,0,903,903,883,1353,31,35,30,32,815,883,0,7,80,165,76,55,148,29,46,1080,0,0,0,0,0,0,0,1340,135,85,0,0,0,0,0,0,0,0,654,44,21,0,17,0,7,0,0,13,48,57476,1131,708,0,30,0,0,0,0,0,0,0,0,0,0,0,1353,122,421,62,6,1976,87,6,933,1560,1913,801500,836500,21,198800,384500,50811000,0,0,1,3.52,16.0
606,337,29,213550,448,438,2626,757400,2397,239,16,0,0,0,0,0,0,8,0,255,0,7,1985,19,224,43,239,195,59,471303,1,0,796,39,606,0,88,73,255,181,117,25,39,22,225,26,636,448,10,255,255,239,47,0,0,0,0,73,41,152,0,438,438,398,796,39,42,40,39,635,398,0,71,51,61,29,24,58,11,39,596,0,16,0,0,0,0,0,730,94,69,0,0,0,0,0,0,0,0,255,0,0,8,0,0,0,0,0,0,0,82623,494,211,183,56,0,0,0,0,0,0,0,0,0,0,0,796,25,74,19,16,1985,112,0,542,2022,2858,395898,418124,28,615200,1041300,252792286,0,0,1,5.08,3.0
