B03002_003E,B01001_002E,B01001_003E,B19013_001E,B25003_001E,B25070_001E,B25091_001E,B23025_003E,B23025_004E,B25064_001E,B25077_001E,B25058_001E,B25003_002E,B25003_003E,B25004_002E,B25004_003E,B25004_004E,B25004_005E,B25070_007E,B25070_008E,B25070_009E,B19057_002E,B25034_001E,B25034_010E,B25034_011E,B25035_001E,B25072_001E,B25092_001E,B25081_001E,B25081_002E,B25081_003E,B25014_001E,B25014_002E,B25014_003E,state,county,tract,block group,B25002_003E,B25004_001E,B01001_001E,B01002_001E,B02001_002E,B02001_003E,B02001_005E,B03002_012E,B11001_001E,B11001_002E,B11001_003E,B11001_005E,B11001_006E,B15003_017E,B15003_022E,B15003_025E,B23025_001E,B23025_002E,B23025_005E,B25001_001E,B25002_002E,B25009_001E,B25009_002E,B25009_003E,B25074_001E,B25074_008E,B25074_009E,B25074_010E,B25034_002E,B25034_003E,B25034_004E,B25034_005E,B25085_001E,B09002_001E,B19058_002E,B08007_001E,B08008_001E,B08134_001E,B01003_001E,B01002A_001E,B01002B_001E,B01002D_001E,B01002H_001E,B02008_001E,B08303_001E,B08303_002E,B08303_003E,B08303_004E,B08303_005E,B08303_006E,B08303_007E,B08303_008E,B08303_009E,B08303_010E,B11004_002E,B15002_001E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B16004_001E,B16004_002E,B16004_003E,B16004_004E,B16004_005E,B16004_006E,B16004_007E,B17010_002E,B17010_003E,B17010_004E,B17010_005E,B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19301_001E,B23022_001E,B23022_002E,B25032_001E,B25032_002E,B25032_003E,B25032_004E,B25032_005E,B25032_006E,B25032_007E,B25075_001E,B25075_002E,B25075_003E,B25075_004E,B25075_005E,B25075_006E,B25075_007E,B25075_008E,B25075_009E,B25002_001E,B25010_001E,B25015_001E,B25033_001E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25036_001E,B25036_002E,B25037_001E,B25037_002E,B25038_001E,B25038_002E,B25039_001E,B25039_002E,B25040_001E,B25040_002E,B25041_001E,B25041_002E,B25042_001E,B25043_001E,B25044_001E,B25045_001E,B25046_001E,B25047_001E,B25049_001E,B25050_001E,B25051_001E,B25053_001E,B25054_001E,B25055_001E,B25056_001E,B25057_001E,B25059_001E,B25060_001E,B25061_001E,B25063_001E,B25065_001E,B25067_001E,B25068_001E,B25069_001E,B25071_001E,B25076_001E,B25078_001E,B25082_001E,B25087_001E,B25088_001E,filing_rate,filings
68.0,664.0,81.0,35792.0,583.0,418.0,165.0,561.0,561.0,1134.0,718800.0,1129.0,165.0,418.0,0.0,0.0,0.0,0.0,8.0,0.0,138.0,0.0,583.0,246.0,131.0,1947.0,418.0,13.6,165.0,128.0,7.0,583.0,165.0,137.0,11.0,1.0,1804.0,1.0,0.0,0.0,1128.0,42.9,68.0,640.0,0.0,283.0,583.0,191.0,99.0,16.0,76.0,182.0,231.0,33.0,929.0,561.0,0.0,583.0,583.0,583.0,165.0,57.0,418.0,41.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,155.0,131.0,550.0,550.0,499.0,1128.0,38.8,57.1,37.492014238164884,38.8,68.0,499.0,16.0,26.0,0.0,23.0,63.0,89.0,71.0,35.0,138.0,99.0,868.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,1047.0,118.0,62.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,583.0,117.0,0.0,38.0,59.0,47.0,21.0,30.0,47.0,8.0,8.0,42954.0,706.0,362.0,583.0,165.0,128.0,37.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.0,1.93,583.0,1128.0,0.0,0.0,70.0,136.0,583.0,165.0,1947.0,0.0,583.0,165.0,2011.0,1994.0,583.0,400.0,583.0,89.0,583.0,583.0,583.0,583.0,645.0,583.0,583.0,583.0,583.0,583.0,381.0,381.0,418.0,1019.0,1239.0,389200.0,0.0,418.0,413900.0,413900.0,418.0,418.0,44.1,520400.0,864300.0,104721537.92385411,165.0,2803.0,24.37,96.0
356.0,577.0,63.0,44356.0,533.0,258.0,275.0,553.0,446.0,775.0,575500.0,675.0,275.0,258.0,0.0,0.0,0.0,19.0,20.0,9.0,0.0,11.0,570.0,70.0,255.0,1944.0,258.0,26.1,275.0,227.0,19.0,533.0,275.0,220.0,11.0,1.0,8802.0,2.0,37.0,37.0,1053.0,35.6,380.0,623.0,0.0,49.0,533.0,186.0,103.0,50.0,33.0,128.0,257.0,12.0,924.0,553.0,107.0,570.0,533.0,533.0,275.0,87.0,258.0,0.0,51.0,22.0,20.0,0.0,0.0,34.0,19.0,87.0,94.0,430.0,430.0,403.0,1053.0,30.9,62.8,39.76750309106641,31.5,417.0,403.0,17.0,0.0,9.0,51.0,83.0,21.0,102.0,38.0,10.0,103.0,876.0,11.0,0.0,0.0,27.0,0.0,11.0,9.0,990.0,82.0,52.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,533.0,99.0,46.0,0.0,10.0,56.0,21.0,10.0,33.0,0.0,8.0,42480.0,648.0,377.0,533.0,275.0,0.0,204.0,24.0,29.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,1.94,533.0,1032.0,19.0,76.0,76.0,20.0,533.0,275.0,1946.0,0.0,533.0,275.0,2011.0,2011.0,533.0,264.0,570.0,0.0,533.0,533.0,533.0,533.0,414.0,570.0,533.0,533.0,570.0,533.0,258.0,258.0,258.0,309.0,1317.0,195000.0,0.0,258.0,212300.0,203302.22712808277,258.0,258.0,30.8,398200.0,680300.0,150925100.0,275.0,2193.0,4.07,12.0
331.0,552.0,32.0,70324.0,531.0,302.0,229.0,851.0,791.0,988.0,491200.0,981.0,229.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,43.0,550.0,55.0,355.0,0.0,302.0,26.9,229.0,163.0,9.0,531.0,229.0,173.0,11.0,1.0,8802.0,3.0,19.0,19.0,1389.0,28.3,331.0,979.0,66.0,22.0,531.0,191.0,43.0,19.0,129.0,195.0,175.0,7.0,1156.0,860.0,60.0,550.0,531.0,531.0,229.0,86.0,302.0,0.0,0.0,0.0,39.0,0.0,10.0,0.0,0.0,140.0,71.0,800.0,800.0,724.0,1389.0,30.8,27.6,27.7,30.8,344.0,724.0,18.0,29.0,64.0,59.0,135.0,46.0,184.0,52.0,30.0,43.0,1030.0,30.0,0.0,0.0,0.0,17.0,11.0,0.0,1341.0,185.0,185.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,531.0,10.0,52.0,0.0,21.0,10.0,43.0,0.0,63.0,9.0,18.0,39366.0,1034.0,404.0,531.0,229.0,0.0,200.0,9.0,10.0,10.0,229.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,9.0,550.0,2.62,531.0,1389.0,0.0,37.0,10.0,44.0,531.0,229.0,0.0,0.0,531.0,229.0,2009.0,2005.0,531.0,331.0,550.0,0.0,531.0,531.0,531.0,531.0,451.0,550.0,531.0,531.0,550.0,531.0,277.0,277.0,302.0,851.0,1910.0,371200.0,0.0,302.0,415100.0,415100.0,302.0,302.0,25.0,361989.1490848924,666900.0,102614000.0,229.0,2598.0,13.75,37.0
10.0,582.0,63.0,21635.0,478.0,414.0,64.0,410.0,289.0,1040.0,201500.0,882.0,64.0,414.0,0.0,0.0,21.0,0.0,17.0,26.0,17.0,9.0,515.0,224.0,0.0,1951.0,414.0,22.327441117684614,64.0,33.0,0.0,478.0,64.0,64.0,11.0,1.0,9603.0,3.0,37.0,37.0,1002.0,29.8,10.0,934.0,16.0,31.0,478.0,137.0,33.0,48.0,56.0,163.0,49.0,9.0,794.0,410.0,121.0,515.0,478.0,478.0,64.0,31.0,414.0,0.0,33.0,0.0,0.0,0.0,0.0,35.0,21.0,76.0,171.0,289.0,289.0,289.0,1002.0,33.26194852082473,29.7,35.19065420193846,33.9769174907359,10.0,289.0,0.0,0.0,0.0,0.0,39.0,26.0,47.0,0.0,107.0,33.0,603.0,0.0,31.0,0.0,40.0,39.0,0.0,0.0,898.0,114.0,97.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,478.0,64.0,102.0,56.0,36.0,17.0,33.0,8.0,0.0,0.0,26.0,22532.0,636.0,354.0,478.0,64.0,0.0,64.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,1.99,478.0,952.0,0.0,0.0,20.0,236.0,478.0,64.0,1952.0,1704.4349760215064,478.0,64.0,2012.0,1994.0,478.0,333.0,515.0,0.0,478.0,478.0,478.0,478.0,272.730466525117,515.0,478.0,478.0,515.0,478.0,414.0,414.0,414.0,546.0,1151.0,383600.0,0.0,414.0,440200.0,440200.0,414.0,414.0,36.2,181300.0,225800.0,-50020734.426788926,64.0,1268.6632135772802,12.8,59.0
0.0,924.0,245.0,45593.0,856.0,675.0,181.0,1144.0,1006.0,1112.0,206800.0,986.0,181.0,675.0,27.0,0.0,0.0,0.0,145.0,49.0,33.0,43.0,967.0,147.0,26.0,1960.0,675.0,22.7,181.0,156.0,8.0,856.0,181.0,135.0,11.0,1.0,9603.0,1.0,111.0,111.0,2109.0,43.5,0.0,2090.0,0.0,8.0,856.0,395.0,115.0,20.0,260.0,596.0,115.0,0.0,1765.0,1144.0,138.0,967.0,856.0,856.0,181.0,98.0,675.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,255.0,1006.0,1006.0,996.0,2109.0,41.38101831271386,43.3,31.90613219399605,40.808437686624416,0.0,996.0,26.0,0.0,33.0,113.0,118.0,46.0,370.0,81.0,39.0,115.0,1470.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,1843.0,195.0,195.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,856.0,87.0,112.0,41.0,41.0,10.0,45.0,26.0,43.0,97.0,65.0,22180.0,1532.0,580.0,856.0,181.0,33.0,89.0,0.0,0.0,23.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.0,2.46,856.0,2109.0,47.0,116.0,333.0,298.0,856.0,181.0,1960.0,1961.0,856.0,181.0,2008.0,2007.0,856.0,475.0,967.0,0.0,856.0,856.0,856.0,856.0,564.0,967.0,856.0,856.0,967.0,856.0,648.0,648.0,675.0,663.0,1154.0,576700.0,27.0,675.0,701300.0,701300.0,675.0,675.0,32.6,146400.0,328100.0,42445000.0,181.0,1512.0,57.87,386.0
0.0,336.0,0.0,79063.0,325.0,57.0,268.0,512.0,466.0,880.0,311300.0,839.0,268.0,57.0,0.0,0.0,0.0,21.0,0.0,16.0,0.0,12.0,346.0,220.0,12.0,1947.0,57.0,14.4,268.0,189.0,12.0,325.0,268.0,238.0,11.0,1.0,9603.0,2.0,21.0,21.0,929.0,41.2,0.0,929.0,0.0,0.0,325.0,245.0,105.0,70.0,70.0,221.0,91.0,28.0,816.0,512.0,46.0,346.0,325.0,325.0,268.0,53.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,98.0,54.0,440.0,440.0,440.0,929.0,38.57700418419023,41.2,39.088611932378534,37.74258452851382,0.0,440.0,0.0,41.0,13.0,29.0,39.0,8.0,101.0,0.0,0.0,105.0,701.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,888.0,91.0,83.0,8.0,8.0,0.0,0.0,14.0,0.0,0.0,0.0,325.0,10.0,0.0,9.0,0.0,21.0,0.0,0.0,16.0,0.0,58.0,46959.0,721.0,296.0,325.0,268.0,26.0,242.0,0.0,0.0,0.0,268.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,2.86,325.0,929.0,0.0,0.0,37.0,77.0,325.0,268.0,1947.0,1946.0,325.0,268.0,2002.0,2001.0,325.0,276.0,346.0,0.0,325.0,325.0,325.0,325.0,478.0,346.0,325.0,325.0,346.0,325.0,43.0,43.0,57.0,705.0,1664.0,44900.0,0.0,57.0,51700.0,51700.0,57.0,57.0,36.1,240700.0,422600.0,82452700.0,268.0,1282.0,6.9,4.0
34.0,1024.0,179.0,21088.0,879.0,726.0,153.0,873.0,645.0,720.0,230500.0,642.0,153.0,726.0,37.0,0.0,12.0,11.0,45.0,61.0,34.0,108.0,944.0,224.0,21.0,1969.0,726.0,24.7,153.0,109.0,26.0,879.0,153.0,119.0,11.0,1.0,9801.0,1.0,65.0,65.0,2275.0,26.6,49.0,2140.0,0.0,86.0,879.0,458.0,52.0,95.0,311.0,466.0,68.0,6.0,1563.0,873.0,228.0,944.0,879.0,879.0,153.0,84.0,726.0,0.0,74.0,26.0,17.0,25.0,168.0,93.0,23.0,594.0,424.0,645.0,645.0,645.0,2275.0,26.2,26.7,35.07807049939326,50.0,49.0,645.0,16.0,34.0,32.0,83.0,54.0,27.0,49.0,10.0,47.0,52.0,1272.0,23.0,0.0,0.0,10.0,0.0,7.0,24.0,2032.0,528.0,505.0,23.0,8.0,15.0,0.0,178.0,11.0,11.0,0.0,879.0,188.0,151.0,77.0,73.0,41.0,56.0,12.0,27.0,13.0,94.0,14452.0,1260.0,551.0,879.0,153.0,5.0,89.0,7.0,0.0,52.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944.0,2.58,879.0,2271.0,49.0,108.0,148.0,91.0,879.0,153.0,1969.0,1954.0,879.0,153.0,2011.0,2002.0,879.0,340.0,944.0,43.0,879.0,879.0,879.0,879.0,572.0,944.0,879.0,879.0,944.0,879.0,726.0,726.0,726.0,99.0,1099.0,466500.0,37.0,726.0,531600.0,614995.1021280828,726.0,726.0,26.7,178500.0,272900.0,32330000.0,153.0,1253.0,42.21,290.0
11.0,516.0,47.0,27109.0,441.0,287.0,154.0,473.0,360.0,1276.0,257000.0,1088.0,154.0,287.0,23.0,0.0,18.0,9.0,11.0,7.0,0.0,58.0,516.0,136.0,0.0,1957.0,287.0,21.3,154.0,127.0,43.0,441.0,154.0,135.0,11.0,1.0,9802.0,2.0,75.0,75.0,997.0,39.6,57.0,934.0,0.0,60.0,441.0,226.0,83.0,0.0,143.0,261.0,72.0,0.0,800.0,473.0,113.0,516.0,441.0,441.0,154.0,65.0,287.0,0.0,77.0,52.0,0.0,5.0,0.0,0.0,27.0,170.0,212.0,352.0,352.0,342.0,997.0,66.2,38.5,35.39985391372991,30.7,57.0,342.0,0.0,0.0,27.0,9.0,32.0,8.0,58.0,20.0,23.0,83.0,707.0,0.0,0.0,0.0,0.0,0.0,7.0,57.0,935.0,167.0,167.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,441.0,129.0,49.0,16.0,13.0,16.0,0.0,23.0,0.0,18.0,25.0,23277.0,695.0,338.0,441.0,154.0,11.0,93.0,0.0,13.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,2.26,441.0,997.0,27.0,74.0,95.0,179.0,441.0,154.0,1957.0,1954.0,441.0,154.0,2012.0,2006.0,441.0,211.0,516.0,11.0,441.0,441.0,441.0,441.0,291.0,516.0,441.0,441.0,516.0,441.0,268.0,268.0,287.0,920.0,1213.0,268600.0,23.0,287.0,325300.0,325300.0,287.0,287.0,51.0,146400.0,305200.0,35707100.0,154.0,1387.0,15.36,49.0
699.0,910.0,34.0,92862.0,724.0,494.0,230.0,1509.0,1419.0,1149.0,346400.0,1039.0,230.0,494.0,0.0,0.0,0.0,0.0,45.0,49.0,23.0,4.0,750.0,91.0,500.0,0.0,494.0,15.8,230.0,209.0,69.0,724.0,230.0,98.0,11.0,1.0,2802.0,2.0,26.0,26.0,2120.0,28.0,1176.0,222.0,131.0,876.0,724.0,256.0,212.0,0.0,44.0,166.0,573.0,19.0,1812.0,1509.0,90.0,750.0,724.0,724.0,230.0,94.0,494.0,0.0,46.0,16.0,0.0,0.0,0.0,0.0,0.0,399.0,158.0,1397.0,1397.0,1388.0,2120.0,27.2,61.4,28.0,27.4,1329.0,1388.0,0.0,8.0,63.0,131.0,194.0,187.0,272.0,122.0,118.0,212.0,1633.0,42.0,59.0,70.0,4.0,0.0,48.0,0.0,2027.0,306.0,160.0,133.0,47.0,0.0,86.0,56.0,46.0,46.0,0.0,724.0,117.0,22.0,9.0,6.0,56.0,28.0,24.0,0.0,4.0,0.0,43317.0,1672.0,770.0,724.0,230.0,0.0,95.0,0.0,61.0,0.0,230.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,750.0,2.85,724.0,2062.0,0.0,87.0,35.0,37.0,724.0,230.0,0.0,0.0,724.0,230.0,2012.0,2011.0,724.0,194.0,750.0,153.0,724.0,724.0,724.0,724.0,395.0,750.0,724.0,724.0,750.0,724.0,494.0,494.0,494.0,587.285842874757,1666.0,571800.0,0.0,494.0,606500.0,606500.0,494.0,494.0,28.4,265800.0,788600.0,99752200.0,230.0,1894.0,8.01,35.0
1208.0,1322.0,62.0,103255.0,1187.0,890.0,297.0,1685.0,1672.0,1950.0,660700.0,1856.0,297.0,890.0,0.0,0.0,0.0,50.0,73.0,50.0,58.0,0.0,1237.0,198.0,284.0,1973.0,890.0,23.2,297.0,297.0,35.0,1187.0,297.0,170.0,11.0,1.0,3800.0,1.0,50.0,50.0,2365.0,33.1,1845.0,313.0,101.0,637.0,1187.0,271.0,229.0,0.0,42.0,56.0,657.0,74.0,2121.0,1685.0,13.0,1237.0,1187.0,1187.0,297.0,145.0,890.0,0.0,37.0,0.0,59.0,25.0,368.0,0.0,50.0,206.0,19.0,1665.0,1665.0,1497.0,2365.0,32.0,41.6,27.7,31.1,1914.0,1497.0,0.0,15.0,123.0,120.0,142.0,223.0,415.0,104.0,84.0,229.0,1981.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,2276.0,158.0,3.0,155.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.0,37.0,0.0,47.0,0.0,62.0,13.0,0.0,70.0,0.0,32.0,60846.0,1808.0,989.0,1187.0,297.0,0.0,21.0,0.0,33.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1237.0,1.93,1187.0,2295.0,93.0,105.0,36.0,69.0,1187.0,297.0,1975.0,2002.0,1187.0,297.0,2013.0,2012.0,1187.0,237.0,1237.0,245.0,1187.0,1187.0,1187.0,1187.0,822.0,1237.0,1187.0,1187.0,1237.0,1187.0,853.0,853.0,890.0,1562.0,2234.0,1556900.0,0.0,890.0,1620200.0,1620200.0,890.0,890.0,26.4,545400.0,806600.0,191305000.0,297.0,2656.0,9.61,73.0
964.0,848.0,105.0,102981.0,1007.0,651.0,356.0,1344.0,1307.0,1860.0,670100.0,1806.0,356.0,651.0,0.0,58.0,0.0,0.0,90.0,49.0,16.0,0.0,1065.0,97.0,438.0,1950.0,651.0,26.8,356.0,308.0,100.0,1007.0,356.0,269.0,11.0,1.0,3800.0,2.0,58.0,58.0,1793.0,35.3,1284.0,184.0,182.0,377.0,1007.0,295.0,295.0,0.0,0.0,0.0,455.0,49.0,1510.0,1344.0,37.0,1065.0,1007.0,1007.0,356.0,186.0,651.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,283.0,17.0,1294.0,1294.0,1187.0,1793.0,34.3,50.8,33.4,34.9,1347.0,1187.0,0.0,0.0,47.0,67.0,89.0,196.0,283.0,139.0,41.0,295.0,1510.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1676.0,166.0,74.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.0,13.0,0.0,0.0,0.0,84.0,29.0,0.0,34.0,11.0,17.0,104753.0,1395.0,604.0,1007.0,356.0,8.0,179.0,20.0,20.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.0,1.78,1007.0,1793.0,31.0,342.0,18.0,21.0,1007.0,356.0,1947.0,1970.0,1007.0,356.0,2012.0,2007.0,1007.0,254.0,1065.0,138.0,1007.0,1007.0,1007.0,1007.0,880.0,1065.0,1007.0,1007.0,1065.0,1007.0,651.0,651.0,651.0,1441.0,3018.0,1329600.0,58.0,651.0,1383500.0,1383500.0,651.0,651.0,24.9,464700.0,857800.0,254545368.7879206,356.0,2353.0,3.7,22.0
0.0,208.0,16.0,57778.0,288.0,117.0,171.0,319.0,308.0,1077.0,299500.0,958.0,171.0,117.0,0.0,0.0,23.0,0.0,0.0,37.0,0.0,10.0,311.0,60.0,36.0,1961.0,117.0,16.9,171.0,114.0,56.0,288.0,171.0,145.0,11.0,1.0,7803.0,2.0,23.0,23.0,613.0,41.5,0.0,596.0,9.0,9.0,288.0,96.0,22.0,8.0,66.0,129.0,21.0,0.0,524.0,319.0,11.0,311.0,288.0,288.0,171.0,104.0,117.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,23.0,61.0,37.0,308.0,308.0,308.0,613.0,39.83496022546262,41.3,38.79191760360209,39.31857340868481,8.0,308.0,0.0,0.0,26.0,10.0,26.0,26.0,30.0,0.0,44.0,22.0,447.0,9.0,0.0,14.0,0.0,0.0,21.0,0.0,597.0,91.0,81.0,10.0,0.0,10.0,0.0,37.0,10.0,0.0,0.0,288.0,9.0,21.0,0.0,24.0,22.0,11.0,0.0,36.0,0.0,29.0,34194.0,452.0,180.0,288.0,171.0,63.0,99.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,2.13,288.0,613.0,21.0,17.0,116.0,52.0,288.0,171.0,1962.0,1955.0,288.0,171.0,2007.0,2006.0,288.0,189.0,311.0,0.0,288.0,288.0,288.0,288.0,253.0,311.0,288.0,288.0,311.0,288.0,117.0,117.0,117.0,647.0,1155.0,115800.0,0.0,117.0,132200.0,132200.0,117.0,117.0,37.6,260000.0,403600.0,52123500.0,171.0,1088.0,7.26,9.0
28.0,839.0,86.0,28125.0,785.0,594.0,191.0,805.0,707.0,973.0,240300.0,880.0,191.0,594.0,8.0,0.0,0.0,0.0,59.0,33.0,98.0,22.0,928.0,306.0,150.0,1951.0,594.0,17.5,191.0,96.0,57.0,785.0,191.0,173.0,11.0,1.0,7803.0,4.0,143.0,143.0,1604.0,33.7,51.0,1431.0,0.0,122.0,785.0,345.0,135.0,81.0,129.0,296.0,76.0,0.0,1241.0,805.0,98.0,928.0,785.0,785.0,191.0,89.0,594.0,0.0,82.0,31.0,54.0,47.0,8.0,10.0,0.0,300.0,144.0,707.0,707.0,690.0,1604.0,51.3,33.3,35.36633007230166,37.6,51.0,690.0,22.0,17.0,20.0,121.0,92.0,0.0,251.0,21.0,12.0,135.0,1049.0,18.0,0.0,0.0,34.0,0.0,16.0,31.0,1352.0,111.0,111.0,0.0,0.0,0.0,0.0,102.0,10.0,0.0,0.0,785.0,113.0,117.0,35.0,81.0,69.0,10.0,46.0,0.0,58.0,82.0,27396.0,1020.0,532.0,785.0,191.0,115.0,46.0,0.0,0.0,11.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.0,2.04,785.0,1604.0,37.0,55.0,159.0,102.0,785.0,191.0,1951.0,1945.0,785.0,191.0,2010.0,2003.0,785.0,458.0,928.0,24.0,785.0,785.0,785.0,785.0,665.0,928.0,785.0,785.0,928.0,785.0,560.0,560.0,594.0,773.0,1043.0,493100.0,8.0,594.0,575400.0,575400.0,594.0,594.0,36.4,173900.0,289500.0,51321800.0,191.0,1013.0,17.46,99.0
969.0,585.0,26.0,74792.0,835.0,495.0,340.0,920.0,920.0,1580.0,781300.0,1580.0,340.0,495.0,46.0,0.0,0.0,0.0,87.0,33.0,20.0,0.0,881.0,154.0,429.0,1941.0,495.0,17.4,340.0,270.0,45.0,835.0,340.0,323.0,11.0,1.0,701.0,1.0,46.0,46.0,1508.0,35.8,984.0,317.0,151.0,41.0,835.0,381.0,345.0,14.0,22.0,50.0,274.0,231.0,1382.0,920.0,0.0,881.0,835.0,835.0,340.0,140.0,495.0,0.0,56.0,22.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,883.0,883.0,780.0,1508.0,37.6,26.9,47.2,37.7,1040.0,780.0,14.0,35.0,55.0,104.0,217.0,35.0,97.0,35.0,83.0,345.0,1165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1441.0,77.0,77.0,0.0,0.0,0.0,0.0,49.0,13.0,13.0,13.0,835.0,78.0,87.0,0.0,17.0,34.0,20.0,0.0,0.0,16.0,64.0,85779.0,1116.0,406.0,835.0,340.0,154.0,18.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.0,1.8,835.0,1503.0,17.0,58.0,106.0,117.0,835.0,340.0,0.0,0.0,835.0,340.0,2012.0,2006.0,835.0,595.0,881.0,139.0,835.0,835.0,835.0,835.0,707.0,881.0,835.0,835.0,881.0,835.0,495.0,495.0,495.0,1380.0,1826.0,803200.0,46.0,495.0,810600.0,810600.0,495.0,495.0,34.6,295200.0,1669900.0,372022000.0,340.0,1954.0,9.75,51.0
1012.0,728.0,0.0,95132.0,916.0,867.0,49.0,1358.0,1303.0,1769.0,746287.8145969554,1756.0,49.0,867.0,0.0,37.0,0.0,0.0,76.0,59.0,7.0,0.0,953.0,110.0,651.0,0.0,867.0,44.7,49.0,33.0,0.0,916.0,49.0,49.0,11.0,1.0,3900.0,1.0,37.0,37.0,1535.0,34.8,1118.0,207.0,153.0,130.0,916.0,249.0,249.0,0.0,0.0,34.0,646.0,80.0,1486.0,1358.0,55.0,953.0,916.0,916.0,49.0,32.0,867.0,0.0,39.0,8.0,0.0,0.0,0.0,0.0,0.0,49.0,71.0,1303.0,1303.0,1269.0,1535.0,31.9,46.1,35.4,31.9,1151.0,1269.0,23.0,0.0,28.0,131.0,243.0,27.0,343.0,111.0,71.0,249.0,1460.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.0,63.0,29.0,0.0,0.0,0.0,25.0,16.0,34.0,47.0,78.0,64575.0,1445.0,703.0,916.0,49.0,0.0,17.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953.0,1.68,916.0,1535.0,13.0,84.0,57.0,38.0,916.0,49.0,0.0,1955.0,916.0,49.0,2014.0,1995.0,916.0,381.0,953.0,322.0,916.0,916.0,916.0,916.0,524.554638178754,953.0,916.0,916.0,953.0,916.0,859.0,859.0,867.0,1455.0,2146.0,1543600.0,37.0,867.0,1557400.0,1557400.0,867.0,867.0,23.7,507362.24989246385,1069900.0,170528149.7421285,49.0,2500.4115797820627,5.6,46.0
