GEOID,B03002_003E,B01001_002E,B01001_003E,B19013_001E,B17001_002E,B25003_001E,B25070_001E,B25091_001E,B23025_003E,B23025_004E,B11009_001E,B16001_002E,B25064_001E,B25077_001E,B25058_001E,B25003_002E,B25003_003E,B25004_002E,B25004_003E,B25004_004E,B25004_005E,B25070_007E,B25070_008E,B25070_009E,B19057_002E,B25034_001E,B25034_010E,B25034_011E,B25035_001E,B07001_050E,B25106_001E,B25106_003E,B25106_006E,B25072_001E,B25011_002E,B25011_003E,B18101_009E,B25092_001E,B25095_001E,B25119_001E,B25119_002E,B25081_001E,B25081_002E,B25081_003E,B25014_001E,B25014_002E,B25014_003E,B08013_001E,B08014_001E,B25121_001E,state,county,tract,block group,B25121_002E,B07001_017E,B07001_033E,B25002_003E,B25004_001E,B01001_001E,B01002_001E,B02001_002E,B02001_003E,B02001_005E,B03002_012E,B11001_001E,B11001_002E,B11001_003E,B11001_005E,B11001_006E,B15003_017E,B15003_022E,B15003_025E,B23025_001E,B23025_002E,B23025_005E,B18101_001E,B18101_002E,B18101_003E,B25001_001E,B25002_002E,B25009_001E,B25009_002E,B25009_003E,B25074_001E,B25074_008E,B25074_009E,B25074_010E,B25105_001E,B25034_002E,B25034_003E,B25034_004E,B25034_005E,B25106_002E,B25106_004E,B08006_001E,B08006_002E,B08006_003E,B08006_008E,B08012_001E,B07001_001E,B25085_001E,B16001_001E,B16001_003E,B09002_001E,B19058_002E,B08006_007E,B08006_009E,B08006_010E,B08007_001E,B08008_001E,B08134_001E,B08141_001E,B08122_001E,B08126_001E,B08128_001E,B08130_001E,B08132_001E,B08136_001E,B08137_001E,B08201_001E,B08202_001E,B08203_001E,B01003_001E,B01002A_001E,B01002B_001E,B01002D_001E,B01002H_001E,B02008_001E,B05002_013E,B05002_014E,B05002_015E,B07003_001E,B07003_002E,B07003_003E,B07003_004E,B07003_005E,B07003_006E,B08011_001E,B08105A_001E,B08105B_001E,B08105D_001E,B08141_002E,B08141_003E,B08141_004E,B08141_005E,B08141_006E,B08141_007E,B08202_002E,B08202_003E,B08202_004E,B08202_005E,B08202_006E,B08303_001E,B08303_002E,B08303_003E,B08303_004E,B08303_005E,B08303_006E,B08303_007E,B08303_008E,B08303_009E,B08303_010E,B09010_001E,B11004_002E,B11013_001E,B14006_001E,B14006_002E,B14006_003E,B14006_004E,B15002_001E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B16004_001E,B16004_002E,B16004_003E,B16004_004E,B16004_005E,B16004_006E,B16004_007E,B17010_002E,B17010_003E,B17010_004E,B17010_005E,B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19083_001E,B19301_001E,B23006_002E,B23006_003E,B23006_004E,B23022_001E,B23022_002E,B25032_001E,B25032_002E,B25032_003E,B25032_004E,B25032_005E,B25032_006E,B25032_007E,B25075_001E,B25075_002E,B25075_003E,B25075_004E,B25075_005E,B25075_006E,B25075_007E,B25075_008E,B25075_009E,B25110_001E,B25002_001E,B25010_001E,B25011_001E,B25012_001E,B25015_001E,B25031_001E,B25033_001E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25036_001E,B25036_002E,B25037_001E,B25037_002E,B25038_001E,B25038_002E,B25039_001E,B25039_002E,B25040_001E,B25040_002E,B25041_001E,B25041_002E,B25042_001E,B25043_001E,B25044_001E,B25045_001E,B25046_001E,B25047_001E,B25048_001E,B25049_001E,B25050_001E,B25051_001E,B25052_001E,B25053_001E,B25054_001E,B25055_001E,B25056_001E,B25057_001E,B25059_001E,B25060_001E,B25061_001E,B25062_001E,B25063_001E,B25065_001E,B25066_001E,B25067_001E,B25068_001E,B25069_001E,B25071_001E,B25076_001E,B25078_001E,B25079_001E,B25080_001E,B25082_001E,B25083_001E,B25086_001E,B25087_001E,B25088_001E,filings,filing_rate
110010099072,15,957,46,28679,,859,793,66,1021,734,,,739,225000,657,66,793,25,0,0,0,104,20,101,132,922,253,106,1953,,,,,793,,,,12.3,,,,66,32,0,859,66,66,,,,11,1,9907,2,,,,63,63,2333,28.7,15,2318,0,0,859,575,80,21,474,580,69,0,1741,1021,287,,,,922,859,859,66,23,793,0,47,113,,0,0,0,0,,,,,,,,,0,,,630,434,,,,734,734,713,,,,,,,,,,,,2333,-666666666.0,28.2,-666666666.0,-666666666.0,15,,,,,,,,,,,,,,,,,,,,,,,,,713,0,0,74,63,123,45,52,20,49,,80,,,,,,1278,0,0,0,12,0,0,28,2221,570,570,0,0,0,0,173,0,0,0,859,160,34,61,88,105,120,64,0,22,22,,15081.0,,,,1560,492,859,66,12,54,0,0,0,66,0,0,0,0,0,0,0,0,,922,2.71,,,859,,2331,11,138,84,330,859,66,1953,1950,859,66,2009,1989,859,430,922,79,859,859,859,859,404.0,922,,859,859,922,,859,743,743,793,594,820,490600.0,25,,793,563800.0,,563800.0,793,793,31.0,160200,289300,,,13900000.0,-666666666,-666666666.0,66,-666666666,84.0,10.95
110010049022,1193,1286,66,138594,,1221,712,509,1884,1817,,,2445,573300,2356,509,712,40,30,0,0,16,22,56,35,1291,8,247,1997,,,,,712,,,,20.8,,,,509,443,55,1221,509,331,,,,11,1,4902,2,,,,70,70,2601,32.2,1371,574,292,409,1221,367,241,11,115,147,678,104,2319,1940,67,,,,1291,1221,1221,509,295,712,0,27,20,,44,44,504,186,,,,,,,,,0,,,158,100,,,,1862,1862,1794,,,,,,,,,,,,2601,32.3,41.2,30.9,32.5,1438,,,,,,,,,,,,,,,,,,,,,,,,,1794,32,86,213,408,282,103,293,36,108,,241,,,,,,2180,0,0,0,0,0,0,0,2436,141,141,0,0,0,0,27,0,0,0,1221,47,52,33,10,17,41,0,39,27,38,,77481.0,,,,2171,1086,1221,509,8,26,6,40,25,509,8,0,0,0,0,0,0,0,,1291,2.13,,,1221,,2601,110,60,71,17,1221,509,1999,2004,1221,509,2012,2012,1221,300,1291,78,1221,1221,1221,1221,898.0,1291,,1221,1221,1291,,1221,712,712,712,1215,2927,1536000.0,70,189300.0,712,1629300.0,1629300.0,1629300.0,712,712,23.2,462200,717900,,,304729600.0,-666666666,-666666666.0,509,2738,66.0,8.47
110010049021,121,219,0,-666666666,,320,281,39,302,290,,,1119,901800,1004,39,281,0,0,0,0,20,26,0,12,320,22,112,1965,,,,,281,,,,18.3,,,,39,32,13,320,39,39,,,,11,1,4902,1,,,,0,0,655,29.8,205,203,36,244,320,109,54,22,33,113,125,9,594,302,12,,,,320,320,320,39,18,281,0,63,42,,43,0,11,11,,,,,,,,,0,,,138,100,,,,290,290,268,,,,,,,,,,,,655,33.9,27.6,29.3,32.0,205,,,,,,,,,,,,,,,,,,,,,,,,,268,0,8,39,89,42,28,39,7,16,,54,,,,,,452,0,0,30,0,0,0,22,655,138,85,53,53,0,0,78,23,23,0,320,139,22,0,23,0,0,19,0,0,7,,32826.0,,,,568,185,320,39,0,28,0,11,0,39,0,0,0,0,0,0,0,0,,320,2.05,,,320,,655,0,67,54,0,320,39,1965,0,320,39,2013,2011,320,108,320,43,320,320,320,320,202.0,320,,320,320,320,,320,281,281,281,-666666666,1410,287600.0,0,-666666666.0,281,312800.0,,312800.0,281,281,37.8,721600,1177100,,,,-666666666,-666666666.0,39,4001,56.0,23.43
110010095092,0,439,63,54435,,445,55,390,416,379,,,-666666666,418800,-666666666,390,55,0,0,0,0,0,0,9,0,445,171,40,1951,,,,,55,,,,18.7,,,,390,246,8,445,390,326,,,,11,1,9509,2,,,,0,0,967,47.0,0,967,0,0,445,207,155,15,37,251,128,7,820,416,37,,,,445,445,445,390,182,55,0,0,0,,0,0,0,0,,,,,,,,,0,,,186,8,,,,356,356,325,,,,,,,,,,,,967,-666666666.0,47.0,-666666666.0,-666666666.0,0,,,,,,,,,,,,,,,,,,,,,,,,,325,0,0,0,29,12,15,173,7,0,,155,,,,,,679,0,0,0,8,0,0,0,891,123,123,0,0,0,0,0,0,0,0,445,8,46,8,16,34,0,28,9,41,42,,35079.0,,,,545,226,445,390,52,338,0,0,0,390,0,0,0,0,0,0,0,0,,445,2.17,,,445,,967,0,17,35,182,445,390,1951,1950,445,390,1989,1989,445,363,445,0,445,445,445,445,,445,,445,445,445,,445,9,9,55,-666666666,-666666666,,0,-666666666.0,55,,,,55,55,-666666666.0,340500,476200,,171897900.0,171897900.0,-666666666,-666666666.0,390,1365,4.0,8.89
110010099021,34,310,0,48194,,399,156,243,393,362,,,1578,263400,1289,243,156,0,0,20,0,0,26,0,9,445,139,55,1952,,,,,156,,,,17.9,,,,243,187,30,399,243,214,,,,11,1,9902,1,,,,46,46,889,45.4,35,837,0,1,399,187,32,31,124,117,49,0,732,393,31,,,,445,399,399,243,120,156,0,17,0,,0,0,0,0,,,,,,,,,20,,,121,70,,,,344,344,344,,,,,,,,,,,,889,45.1,47.2,-666666666.0,45.2,42,,,,,,,,,,,,,,,,,,,,,,,,,344,0,0,0,0,50,17,81,20,16,,32,,,,,,638,17,8,0,0,16,16,0,889,173,156,17,17,0,0,17,8,0,0,399,65,52,31,19,0,0,0,30,9,30,,39203.0,,,,536,202,399,243,60,183,0,0,0,243,9,0,0,0,0,0,0,0,,445,2.13,,,399,,850,38,19,58,136,399,243,1951,1954,399,243,2002,2001,399,268,445,24,399,399,399,399,381.0,445,,399,399,445,,399,148,148,156,376,1794,167600.0,0,-666666666.0,156,201400.0,,201400.0,156,156,51.0,223400,297900,,81680700.0,81680700.0,-666666666,,243,1303,6.0,6.74
110010099022,13,1115,50,59583,,706,118,588,1160,1010,,,860,262600,843,588,118,106,0,27,0,0,45,0,23,864,377,138,1948,,,,,118,,,,21.7,,,,588,350,82,706,588,370,,,,11,1,9902,2,,,,158,158,2196,37.1,13,2142,16,25,706,399,123,36,240,610,119,13,1793,1160,150,,,,864,706,706,588,173,118,0,0,0,,0,0,0,0,,,,,,,,,27,,,152,231,,,,976,976,976,,,,,,,,,,,,2196,-666666666.0,35.9,-666666666.0,-666666666.0,13,,,,,,,,,,,,,,,,,,,,,,,,,976,5,39,0,278,143,101,211,0,89,,123,,,,,,1696,0,0,0,45,45,0,7,2114,330,298,32,32,0,0,12,7,0,0,706,42,14,47,0,57,11,0,28,68,92,,26826.0,,,,1449,795,706,588,19,526,0,0,0,588,7,0,0,0,0,0,0,0,,864,3.11,,,706,,2196,78,17,12,242,706,588,1948,1947,706,588,2002,1998,706,555,864,64,706,706,706,706,786.0,864,,706,706,864,,706,109,109,118,668,1034,91600.0,106,52300.0,118,102800.0,,102800.0,118,118,35.9,208500,299700,140277000.0,,140277000.0,-666666666,,588,1109,13.0,9.09
110010001001,1093,695,28,151897,,689,292,397,1012,1012,,,2151,1330900,2106,397,292,0,0,0,0,137,0,16,0,803,58,637,0,,,,,292,,,,26.2,,,,397,258,48,689,397,360,,,,11,1,100,1,,,,114,114,1604,38.7,1279,34,177,226,689,381,244,58,79,14,420,95,1239,1012,0,,,,803,689,689,397,66,292,0,0,0,,0,0,0,0,,,,,,,,,0,,,369,0,,,,1012,1012,779,,,,,,,,,,,,1604,38.8,-666666666.0,34.0,41.6,1353,,,,,,,,,,,,,,,,,,,,,,,,,779,0,29,29,169,191,49,204,25,29,,244,,,,,,1133,0,0,0,0,0,0,0,1546,315,115,22,22,0,0,31,0,0,0,689,0,0,31,0,0,0,16,0,0,16,,91089.0,,,,1062,488,689,397,81,232,0,23,18,397,0,0,0,0,0,0,0,0,,803,2.31,,,689,,1591,0,0,58,50,689,397,0,0,689,397,2011,2007,689,396,803,15,689,689,689,689,801.0,803,,689,689,803,,689,292,292,292,1614,2457,588700.0,0,-666666666.0,292,639300.0,639300.0,639300.0,292,292,30.3,791300,2000001,,,636920000.0,-666666666,-666666666.0,397,3674,14.0,4.39
110010001004,822,496,66,235385,,438,181,257,649,645,,,3501,2000001,3501,257,181,82,0,0,0,15,0,0,0,573,0,358,0,,,,,181,,,,9.0,,,,257,102,48,438,257,218,,,,11,1,100,4,,,,135,135,1078,41.9,993,0,38,218,438,277,277,0,0,0,158,129,923,649,4,,,,573,438,438,257,32,181,0,44,0,,0,0,74,0,,,,,,,,,0,,,158,0,,,,612,612,489,,,,,,,,,,,,1078,46.5,-666666666.0,32.4,46.3,993,,,,,,,,,,,,,,,,,,,,,,,,,489,0,15,27,192,105,7,86,14,16,,277,,,,,,796,0,0,0,0,0,0,0,1004,84,55,0,0,0,0,4,4,4,0,438,48,0,0,0,0,0,0,0,0,0,,182111.0,,,,724,310,438,257,58,126,0,0,0,257,0,0,0,0,0,0,0,0,,573,2.46,,,438,,1078,108,21,0,12,438,257,0,0,438,257,2011,2006,438,227,573,0,438,438,438,438,550.0,573,,438,438,573,,438,181,181,181,3066,3501,621600.0,82,,181,663400.0,,663400.0,181,181,23.7,972400,2000001,,689350000.0,689350000.0,-666666666,-666666666.0,257,2725,1.0,0.52
110010001002,1159,675,0,177685,,754,426,328,912,881,,,2164,688800,2164,328,426,39,0,0,0,15,18,0,29,918,262,459,0,,,,,426,,,,19.1,,,,328,234,29,754,328,266,,,,11,1,100,2,,,,164,164,1368,39.9,1303,0,46,144,754,281,281,0,0,30,469,56,1184,912,31,,,,918,754,754,328,190,426,0,0,0,,0,16,102,0,,,,,,,,,0,,,184,29,,,,864,864,749,,,,,,,,,,,,1368,39.7,-666666666.0,45.6,37.6,1322,,,,,,,,,,,,,,,,,,,,,,,,,749,0,20,183,206,83,76,85,47,20,,281,,,,,,1134,0,0,0,24,0,0,0,1295,111,111,0,0,0,0,0,0,0,0,754,22,14,64,18,0,14,14,0,18,30,,116256.0,,,,920,492,754,328,0,122,0,0,0,328,12,0,0,0,0,0,0,0,,918,1.81,,,754,,1368,0,31,0,48,754,328,0,1945,754,328,2011,2007,754,370,918,140,754,754,754,754,739.0,918,,754,754,918,,754,396,396,426,1766,2458,857300.0,39,,426,873100.0,873100.0,873100.0,426,426,17.4,374000,1212800,,266949500.0,266949500.0,-666666666,-666666666.0,328,2106,17.0,4.67
110010008011,1306,477,0,91667,,1120,174,946,1055,912,,,2363,484400,2304,946,174,0,0,0,0,7,0,0,0,1265,30,15,1968,,,,,174,,,,23.1,,,,946,662,14,1120,946,833,,,,11,1,801,1,,,,145,145,1770,47.0,1356,63,130,167,1120,213,197,0,16,116,297,94,1743,1055,143,,,,1265,1120,1120,946,682,174,0,32,0,,0,0,0,16,,,,,,,,,0,,,50,0,,,,882,882,864,,,,,,,,,,,,1770,48.0,45.8,20.9,48.9,1487,,,,,,,,,,,,,,,,,,,,,,,,,864,0,32,73,201,105,122,103,60,62,,197,,,,,,1270,0,0,0,0,0,0,0,1743,23,0,0,0,0,0,16,0,0,0,1120,135,7,84,12,37,0,14,48,14,16,,79992.0,,,,1259,338,1120,946,0,65,0,34,0,946,0,0,0,0,0,0,0,0,,1265,1.58,,,1120,,1770,286,227,617,74,1120,946,1968,1968,1120,946,2008,2007,1120,385,1265,48,1120,1120,1120,1120,1079.0,1265,,1120,1120,1265,,1120,161,161,174,2123,2485,379200.0,0,-666666666.0,174,393100.0,,393100.0,174,174,51.0,276200,658600,,,437305100.0,-666666666,-666666666.0,946,1863,60.0,37.27
110010008014,701,512,20,138482,,281,90,191,642,539,,,1866,1028000,1750,191,90,0,0,0,0,11,0,15,0,281,139,48,1947,,,,,90,,,,18.3,,,,191,136,0,281,191,176,,,,11,1,801,4,,,,0,0,1048,24.5,790,84,77,126,281,108,108,0,0,46,204,42,939,642,103,,,,281,281,281,191,83,90,0,0,0,,0,0,0,0,,,,,,,,,0,,,109,0,,,,529,529,460,,,,,,,,,,,,1048,31.3,18.9,19.6,29.4,847,,,,,,,,,,,,,,,,,,,,,,,,,460,13,26,25,66,50,20,136,14,36,,108,,,,,,516,0,0,0,0,0,0,0,1028,104,56,0,0,0,0,0,0,0,0,281,0,0,28,0,0,0,28,10,0,0,,48213.0,,,,885,463,281,191,104,45,0,0,29,191,0,0,0,0,0,0,0,0,,281,2.22,,,281,,624,11,0,28,55,281,191,1947,1949,281,191,2010,2008,281,183,281,0,281,281,281,281,532.0,281,,281,281,281,,281,90,90,90,1466,2067,157500.0,0,-666666666.0,90,168100.0,,168100.0,90,90,18.3,-666666666,1185000,,,194910000.0,-666666666,-666666666.0,191,2349,5.0,6.25
110010008012,558,571,26,219722,,326,21,305,524,466,,,-666666666,1805200,-666666666,305,21,0,0,0,0,0,8,0,0,339,83,80,1952,,,,,21,,,,25.7,,,,305,237,56,326,305,287,,,,11,1,801,2,,,,13,13,1063,47.4,708,192,21,192,326,242,206,36,0,14,266,47,752,524,58,,,,339,326,326,305,72,21,0,0,0,,0,0,0,60,,,,,,,,,0,,,350,0,,,,466,466,449,,,,,,,10030.0,,,,,1063,50.6,52.5,-666666666.0,55.1,850,,,,,,,,,,,,,,,,,,,,,,,,,449,19,10,65,70,96,36,87,0,54,,206,,,,,,693,0,0,0,0,0,0,0,1013,312,312,0,0,0,0,0,0,0,0,326,42,0,0,0,0,0,0,0,0,0,,87970.0,,,,559,287,326,305,296,0,0,0,9,305,0,0,0,0,0,0,0,0,,339,3.26,,,326,,1063,67,0,13,36,326,305,1950,1950,326,305,2002,2001,326,251,339,0,326,326,326,326,,339,,326,326,339,,326,8,8,21,-666666666,-666666666,,0,-666666666.0,21,,,,21,21,-666666666.0,1179700,2000001,519865000.0,,519865000.0,-666666666,-666666666.0,305,4001,2.0,15.38
110010008022,1144,796,14,148750,,459,156,303,826,816,,,3501,964800,3501,303,156,26,0,0,0,0,8,0,0,505,23,406,0,,,,,156,,,,19.2,,,,303,259,77,459,303,246,,,,11,1,802,2,,,,46,46,1473,29.8,1332,72,37,246,459,302,265,10,27,31,442,91,1306,826,10,,,,505,459,459,303,44,156,0,37,0,,8,23,5,10,,,,,,,,,0,,,223,0,,,,816,816,663,,,,,,,14975.0,,,,,1473,29.9,11.9,-666666666.0,29.8,1353,,,,,,,,,,,,,,,,,,,,,,,,,663,0,34,166,107,78,64,75,34,16,,265,,,,,,1149,0,0,0,0,0,0,0,1428,178,119,48,48,0,0,0,0,0,0,459,42,4,0,0,0,0,0,0,0,21,,78927.0,,,,1100,595,459,303,82,221,0,0,0,303,0,0,0,0,0,0,0,0,,505,3.21,,,459,,1473,0,10,20,0,459,303,0,0,459,303,2011,2004,459,388,505,0,459,459,459,459,667.0,505,,459,459,505,,459,126,126,156,3426,3501,444400.0,26,,156,489700.0,489700.0,489700.0,156,156,51.0,792600,1253300,433775000.0,433775000.0,433775000.0,-666666666,-666666666.0,303,3328,1.0,0.61
110010010011,628,420,13,155417,,291,67,224,554,554,,,-666666666,846700,-666666666,224,67,0,0,0,0,16,17,0,0,291,42,219,0,,,,,67,,,,18.0,,,,224,206,29,291,224,187,,,,11,1,1001,1,,,,0,0,927,32.8,688,67,34,60,291,181,181,0,0,53,182,38,745,554,0,,,,291,291,291,224,43,67,0,0,0,,0,0,0,0,,,,,,,,,0,,,266,0,,,,554,554,473,,,,,,,,,,,,927,33.0,52.4,-666666666.0,32.8,750,,,,,,,,,,,,,,,,,,,,,,,,,473,14,13,53,11,40,21,195,32,19,,181,,,,,,629,0,0,0,0,0,0,0,886,225,163,21,21,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,16,,61350.0,,,,700,309,291,224,146,64,0,0,0,224,0,22,0,0,0,0,0,0,,291,3.19,,,291,,927,16,0,0,14,291,224,0,0,291,224,2009,2007,291,252,291,0,291,291,291,291,,291,,291,291,291,,291,67,67,67,1370,3501,157100.0,0,-666666666.0,67,173500.0,,173500.0,67,67,24.9,753300,940000,,,,-666666666,-666666666.0,224,2914,1.0,1.69
110010077031,0,344,0,46875,,348,231,117,316,262,,,946,241100,875,117,231,0,0,0,28,14,25,0,0,376,45,23,1957,,,,,231,,,,9.0,,,,117,87,9,348,117,117,,,,11,1,7703,1,,,,28,28,746,41.1,0,427,0,319,348,125,67,0,58,150,63,0,619,316,54,,,,376,348,348,117,103,231,0,23,21,,0,0,67,0,,,,,,,,,28,,,197,74,,,,253,253,253,,,,,,,,,,,,746,-666666666.0,57.4,-666666666.0,-666666666.0,0,,,,,,,,,,,,,,,,,,,,,,,,,253,0,0,49,8,0,71,34,67,10,,67,,,,,,448,0,0,0,0,0,0,0,746,204,43,161,161,0,0,38,0,0,0,348,69,39,20,9,10,0,0,0,36,14,,25084.0,,,,492,266,348,117,9,108,0,0,0,117,0,0,0,0,0,0,0,0,,376,2.1,,,348,,731,0,0,58,183,348,117,1957,-666666666,348,117,2007,2001,348,298,376,23,348,348,348,348,288.0,376,,348,348,376,,348,178,178,231,-666666666,1142,173200.0,0,-666666666.0,231,190900.0,,190900.0,231,231,36.7,216300,-666666666,,,,-666666666,,117,730,82.0,38.5
110010077033,0,1334,220,20511,,1101,1087,14,1061,807,,,1048,-666666666,1003,14,1087,0,0,0,0,0,0,104,85,1137,163,79,1961,,,,,1087,,,,-666666666.0,,,,14,0,0,1101,14,14,,,,11,1,7703,3,,,,36,36,3170,33.1,0,3127,25,0,1101,721,143,43,535,709,13,0,2028,1061,254,,,,1137,1101,1101,14,14,1087,18,98,160,,0,0,219,35,,,,,,,,,0,,,953,692,,,,721,721,678,,,,,,,,,,,,3170,-666666666.0,33.0,-666666666.0,-666666666.0,0,,,,,,,,,,,,,,,,,,,,,,,,,678,0,24,45,98,132,57,138,0,26,,143,,,,,,1750,0,0,0,14,40,0,82,2659,631,631,0,0,0,0,257,85,20,0,1101,310,127,99,106,73,72,0,14,57,81,,11477.0,,,,1653,690,1101,14,0,0,0,14,0,14,0,0,0,0,0,0,0,0,,1137,2.88,,,1101,,3166,14,115,204,308,1101,14,1960,-666666666,1101,14,2008,-666666666,1101,499,1137,18,1101,1101,1101,1101,606.0,1137,,1101,1101,1137,,1101,1008,1008,1087,-666666666,1142,802700.0,0,-666666666.0,1087,889100.0,,,1087,1087,27.8,-666666666,-666666666,,,,-666666666,-666666666.0,14,-666666666,493.0,46.25
110010077071,18,1403,177,30364,,967,725,242,1195,1047,,,758,279000,557,242,725,34,0,0,0,0,13,7,27,1135,377,7,1962,,,,,725,,,,22.6,,,,242,213,43,967,242,206,,,,11,1,7707,1,,,,168,168,2919,28.9,18,2887,0,10,967,567,189,24,354,740,122,0,2136,1195,148,,,,1135,967,967,242,72,725,0,76,63,,8,0,140,124,,,,,,,,,0,,,726,414,,,,1025,1025,1025,,,,,,,,,,,,2919,-666666666.0,30.2,-666666666.0,-666666666.0,25,,,,,,,,,,,,,,,,,,,,,,,,,1025,0,9,21,169,246,56,118,72,97,,189,,,,,,1728,0,0,0,7,32,60,98,2617,556,556,0,0,0,0,155,42,35,0,967,186,104,50,43,89,110,19,58,4,8,,17713.0,,,,1801,769,967,242,119,123,0,0,0,242,0,0,0,0,0,0,0,0,,1135,3.0,,,967,,2899,0,35,346,98,967,242,1962,1951,967,242,2011,1997,967,434,1135,0,967,967,967,967,676.0,1135,,967,967,1135,,967,690,690,725,178,847,407700.0,34,,725,509500.0,509500.0,509500.0,725,725,25.0,256800,310900,,71268200.0,71268200.0,-666666666,-666666666.0,242,1360,93.0,11.64
110010081002,1235,788,86,169375,,637,240,397,1009,1005,,,1669,842100,1605,397,240,13,0,0,0,27,17,19,0,686,68,517,0,,,,,240,,,,16.3,,,,397,331,69,637,397,309,,,,11,1,8100,2,,,,49,49,1520,36.8,1300,157,11,83,637,313,287,26,0,32,409,59,1193,1023,4,,,,686,637,637,397,89,240,0,0,0,,0,0,20,0,,,,,,,,,0,,,334,8,,,,991,991,857,,,,,,,24835.0,,,,,1520,34.4,47.5,-666666666.0,35.1,1319,,,,,,,,,,,,,,,,,,,,,,,,,857,0,21,89,137,111,81,130,27,69,,287,,,,,,1155,0,0,0,0,0,0,0,1318,132,132,0,0,0,0,0,0,0,0,637,0,0,0,12,32,0,0,13,0,19,,82171.0,,,,1085,589,637,397,20,326,0,0,0,397,10,0,0,0,0,0,0,0,,686,2.35,,,637,,1496,36,28,7,10,637,397,0,0,637,397,2011,2010,637,432,686,59,637,637,637,637,756.0,686,,637,637,686,,637,240,240,240,1091,2423,471100.0,13,,240,506700.0,,506700.0,240,240,24.5,637200,983900,325154200.0,325154200.0,325154200.0,-666666666,-666666666.0,397,3006,13.0,5.94
110010081001,631,506,84,151563,,417,164,253,685,679,,,1848,763600,1831,253,164,0,0,0,0,11,10,5,0,417,47,277,0,,,,,164,,,,18.1,,,,253,220,23,417,253,167,,,,11,1,8100,1,,,,0,0,1044,33.6,710,151,88,105,417,211,192,0,19,89,255,26,803,685,6,,,,417,417,417,253,74,164,0,0,0,,0,0,24,6,,,,,,,,,0,,,209,19,,,,671,671,566,,,,,,,18805.0,,,,,1044,32.9,52.5,34.6,33.7,773,,,,,,,,,,,,,,,,,,,,,,,,,566,0,12,69,44,46,94,150,17,32,,192,,,,,,753,0,0,0,0,0,0,0,884,81,81,0,0,0,0,0,0,0,0,417,0,0,8,0,17,0,13,9,0,28,,84653.0,,,,759,389,417,253,7,208,7,0,8,253,0,0,0,0,0,0,0,0,,417,2.5,,,417,,1044,4,37,14,8,417,253,0,0,417,253,2012,2011,417,260,417,8,417,417,417,417,465.0,417,,417,417,417,,417,164,164,164,1554,2544,319900.0,0,-666666666.0,164,340600.0,,340600.0,164,164,25.2,601100,1074800,206546000.0,,206546000.0,-666666666,-666666666.0,253,3007,2.0,1.17
110010082002,1561,940,109,126250,,896,487,409,1404,1364,,,1823,613500,1702,409,487,83,0,12,0,64,27,23,0,1076,76,769,0,,,,,487,,,,13.1,,,,409,258,35,896,409,371,,,,11,1,8200,2,,,,180,180,2168,28.4,1703,241,86,233,896,319,283,36,0,29,580,97,1909,1413,40,,,,1076,896,896,409,193,487,0,7,0,,0,0,15,0,,,,,,,,,12,,,259,0,,,,1343,1343,1242,,,,,,,,,,,,2168,29.0,26.6,36.1,30.5,1819,,,,,,,,,,,,,,,,,,,,,,,,,1242,47,89,149,142,170,102,235,77,22,,283,,,,,,1423,0,0,0,0,0,4,0,1986,77,77,0,0,0,0,0,0,0,0,896,7,18,27,0,9,9,19,19,10,9,,76274.0,,,,1708,651,896,409,25,164,8,62,45,409,0,0,0,0,0,10,0,0,,1076,2.13,,,896,,1912,91,26,54,45,896,409,0,0,896,409,2012,2006,896,504,1076,177,896,896,896,896,737.0,1076,,896,896,1076,,896,454,454,487,1339,2301,868600.0,83,197800.0,487,911200.0,911200.0,,487,487,25.4,412300,1177500,302914000.0,,302914000.0,-666666666,,409,1748,9.0,1.94
110010088041,96,678,36,49453,,505,282,223,750,699,,,1207,419000,1069,223,282,41,0,0,0,16,29,0,45,566,142,127,1951,,,,,282,,,,23.6,,,,223,186,11,505,223,199,,,,11,1,8804,1,,,,61,61,1388,30.7,96,1127,96,0,505,273,66,76,131,344,103,6,1286,750,51,,,,566,505,505,223,89,282,0,10,47,,0,59,7,0,,,,,,,,,0,,,184,148,,,,684,684,666,,,,,,,,,,,,1388,38.8,30.7,25.7,38.8,96,,,,,,,,,,,,,,,,,,,,,,,,,666,0,6,105,62,30,6,190,13,22,,66,,,,,,922,0,0,0,0,13,9,0,1335,150,105,0,0,0,0,22,0,0,0,505,66,15,11,29,28,36,20,22,29,20,,34216.0,,,,1236,610,505,223,18,100,0,61,0,223,0,0,0,0,0,0,0,0,,566,2.7,,,505,,1361,0,55,69,107,505,223,1950,1943,505,223,2010,2007,505,370,566,0,505,505,505,505,344.0,566,,505,505,566,,505,282,282,282,673,1548,303900.0,41,,282,345800.0,,345800.0,282,282,23.6,339900,553700,,,99671000.0,-666666666,-666666666.0,223,1756,20.0,5.92
