id,name,parent_location,year,type,filings,filing_rate
515900003001,"Danville city, Virginia, 300, 1",Danville city,2018,observed,37.0,11.49
515900003002,"Danville city, Virginia, 300, 2",Danville city,2018,observed,51.0,26.42
515900003003,"Danville city, Virginia, 300, 3",Danville city,2018,observed,47.0,23.38
515900004001,"Danville city, Virginia, 400, 1",Danville city,2018,observed,75.0,17.52
515900004002,"Danville city, Virginia, 400, 2",Danville city,2018,observed,34.0,20.24
515900004003,"Danville city, Virginia, 400, 3",Danville city,2018,observed,16.0,21.62
515900004004,"Danville city, Virginia, 400, 4",Danville city,2018,observed,19.0,16.52
515900005001,"Danville city, Virginia, 500, 1",Danville city,2018,observed,11.0,4.28
515900005002,"Danville city, Virginia, 500, 2",Danville city,2018,observed,21.0,5.25
515900005003,"Danville city, Virginia, 500, 3",Danville city,2018,observed,21.0,17.21
515900006001,"Danville city, Virginia, 600, 1",Danville city,2018,observed,26.0,17.57
515900006002,"Danville city, Virginia, 600, 2",Danville city,2018,observed,14.0,7.14
515900006003,"Danville city, Virginia, 600, 3",Danville city,2018,observed,35.0,12.32
515900007001,"Danville city, Virginia, 700, 1",Danville city,2018,observed,13.0,7.26
515900007002,"Danville city, Virginia, 700, 2",Danville city,2018,observed,29.0,21.8
515900007003,"Danville city, Virginia, 700, 3",Danville city,2018,observed,25.0,12.14
515900008001,"Danville city, Virginia, 800, 1",Danville city,2018,observed,3.0,9.68
515900008002,"Danville city, Virginia, 800, 2",Danville city,2018,observed,51.0,20.56
515900008003,"Danville city, Virginia, 800, 3",Danville city,2018,observed,17.0,21.25
515900009001,"Danville city, Virginia, 900, 1",Danville city,2018,observed,93.0,24.28
515900009002,"Danville city, Virginia, 900, 2",Danville city,2018,observed,14.0,7.45
515900009003,"Danville city, Virginia, 900, 3",Danville city,2018,observed,22.0,41.51
515900010001,"Danville city, Virginia, 1000, 1",Danville city,2018,observed,221.0,35.14
515900010002,"Danville city, Virginia, 1000, 2",Danville city,2018,observed,45.0,17.11
515900011001,"Danville city, Virginia, 1100, 1",Danville city,2018,observed,33.0,10.34
515900012001,"Danville city, Virginia, 1200, 1",Danville city,2018,observed,36.0,12.59
515900012002,"Danville city, Virginia, 1200, 2",Danville city,2018,observed,3.0,5.66
515900013011,"Danville city, Virginia, 1301, 1",Danville city,2018,observed,18.0,5.56
515900013021,"Danville city, Virginia, 1302, 1",Danville city,2018,observed,15.0,8.47
515900014001,"Danville city, Virginia, 1400, 1",Danville city,2018,observed,28.0,17.95
515900014002,"Danville city, Virginia, 1400, 2",Danville city,2018,observed,7.0,3.15
515958901001,"Emporia city, Virginia, 890100, 1",Emporia city,2018,observed,7.0,3.38
515958901002,"Emporia city, Virginia, 890100, 2",Emporia city,2018,observed,19.0,12.93
515958901003,"Emporia city, Virginia, 890100, 3",Emporia city,2018,observed,29.0,14.29
515958902001,"Emporia city, Virginia, 890200, 1",Emporia city,2018,observed,20.0,4.85
515958902002,"Emporia city, Virginia, 890200, 2",Emporia city,2018,observed,10.0,10.75
515958902003,"Emporia city, Virginia, 890200, 3",Emporia city,2018,observed,7.0,30.43
515958902004,"Emporia city, Virginia, 890200, 4",Emporia city,2018,observed,8.0,4.88
516003001001,"Fairfax city, Virginia, 300100, 1",Fairfax city,2018,observed,2.0,1.9
516003001002,"Fairfax city, Virginia, 300100, 2",Fairfax city,2018,observed,7.0,5.11
516003001003,"Fairfax city, Virginia, 300100, 3",Fairfax city,2018,observed,15.0,3.3
516003002001,"Fairfax city, Virginia, 300200, 1",Fairfax city,2018,observed,1.0,1.35
516003002002,"Fairfax city, Virginia, 300200, 2",Fairfax city,2018,observed,3.0,3.95
516003002003,"Fairfax city, Virginia, 300200, 3",Fairfax city,2018,observed,8.0,10.26
516003003001,"Fairfax city, Virginia, 300300, 1",Fairfax city,2018,observed,1.0,0.39
516003003002,"Fairfax city, Virginia, 300300, 2",Fairfax city,2018,observed,28.0,4.71
516003003003,"Fairfax city, Virginia, 300300, 3",Fairfax city,2018,observed,1.0,4.17
516003004001,"Fairfax city, Virginia, 300400, 1",Fairfax city,2018,observed,5.0,3.5
516003004003,"Fairfax city, Virginia, 300400, 3",Fairfax city,2018,observed,5.0,1.52
516003005001,"Fairfax city, Virginia, 300500, 1",Fairfax city,2018,observed,1.0,20.0
516003005002,"Fairfax city, Virginia, 300500, 2",Fairfax city,2018,observed,3.0,13.64
516003005003,"Fairfax city, Virginia, 300500, 3",Fairfax city,2018,observed,3.0,2.83
516105001001,"Falls Church city, Virginia, 500100, 1",Falls Church city,2018,observed,1.0,0.48
516105001002,"Falls Church city, Virginia, 500100, 2",Falls Church city,2018,observed,2.0,4.88
516200901001,"Franklin city, Virginia, 90100, 1",Franklin city,2018,observed,99.0,26.4
516200901002,"Franklin city, Virginia, 90100, 2",Franklin city,2018,observed,33.0,13.52
516200901003,"Franklin city, Virginia, 90100, 3",Franklin city,2018,observed,1.0,1.15
516200902001,"Franklin city, Virginia, 90200, 1",Franklin city,2018,observed,15.0,11.72
516200902002,"Franklin city, Virginia, 90200, 2",Franklin city,2018,observed,41.0,9.79
516200902003,"Franklin city, Virginia, 90200, 3",Franklin city,2018,observed,81.0,17.88
516300001001,"Fredericksburg city, Virginia, 100, 1",Fredericksburg city,2018,observed,11.0,5.0
516300001002,"Fredericksburg city, Virginia, 100, 2",Fredericksburg city,2018,observed,10.0,6.13
516300001003,"Fredericksburg city, Virginia, 100, 3",Fredericksburg city,2018,observed,28.0,5.47
516300002001,"Fredericksburg city, Virginia, 200, 1",Fredericksburg city,2018,observed,102.0,15.22
516300002002,"Fredericksburg city, Virginia, 200, 2",Fredericksburg city,2018,observed,3.0,0.69
516300002003,"Fredericksburg city, Virginia, 200, 3",Fredericksburg city,2018,observed,109.0,15.64
516300002004,"Fredericksburg city, Virginia, 200, 4",Fredericksburg city,2018,observed,6.0,1.72
516300003021,"Fredericksburg city, Virginia, 302, 1",Fredericksburg city,2018,observed,53.0,9.81
516300003022,"Fredericksburg city, Virginia, 302, 2",Fredericksburg city,2018,observed,193.0,52.3
516300003023,"Fredericksburg city, Virginia, 302, 3",Fredericksburg city,2018,observed,18.0,8.49
516300004001,"Fredericksburg city, Virginia, 400, 1",Fredericksburg city,2018,observed,52.0,7.08
516300004002,"Fredericksburg city, Virginia, 400, 2",Fredericksburg city,2018,observed,53.0,36.3
516300005001,"Fredericksburg city, Virginia, 500, 1",Fredericksburg city,2018,observed,241.0,43.5
516300005002,"Fredericksburg city, Virginia, 500, 2",Fredericksburg city,2018,observed,3.0,23.08
516300005003,"Fredericksburg city, Virginia, 500, 3",Fredericksburg city,2018,observed,183.0,14.04
516400701011,"Galax city, Virginia, 70101, 1",Galax city,2018,observed,1.0,0.93
516400701012,"Galax city, Virginia, 70101, 2",Galax city,2018,observed,7.0,5.0
516400701013,"Galax city, Virginia, 70101, 3",Galax city,2018,observed,3.0,5.56
516400701014,"Galax city, Virginia, 70101, 4",Galax city,2018,observed,6.0,9.38
516400701015,"Galax city, Virginia, 70101, 5",Galax city,2018,observed,5.0,3.65
516400701016,"Galax city, Virginia, 70101, 6",Galax city,2018,observed,3.0,50.0
516400701021,"Galax city, Virginia, 70102, 1",Galax city,2018,observed,4.0,3.08
516400701022,"Galax city, Virginia, 70102, 2",Galax city,2018,observed,18.0,8.57
516500101031,"Hampton city, Virginia, 10103, 1",Hampton city,2018,observed,18.0,10.4
516500101033,"Hampton city, Virginia, 10103, 3",Hampton city,2018,observed,4.0,15.38
516500101034,"Hampton city, Virginia, 10103, 4",Hampton city,2018,observed,10.0,9.52
516500101035,"Hampton city, Virginia, 10103, 5",Hampton city,2018,observed,16.0,14.29
516500101036,"Hampton city, Virginia, 10103, 6",Hampton city,2018,observed,6.0,13.95
516500101041,"Hampton city, Virginia, 10104, 1",Hampton city,2018,observed,11.0,8.87
516500101042,"Hampton city, Virginia, 10104, 2",Hampton city,2018,observed,18.0,7.38
516500101043,"Hampton city, Virginia, 10104, 3",Hampton city,2018,observed,18.0,25.71
516500101044,"Hampton city, Virginia, 10104, 4",Hampton city,2018,observed,11.0,137.5
516500101045,"Hampton city, Virginia, 10104, 5",Hampton city,2018,observed,401.0,105.8
516500103041,"Hampton city, Virginia, 10304, 1",Hampton city,2018,observed,8.0,5.88
516500103042,"Hampton city, Virginia, 10304, 2",Hampton city,2018,observed,20.0,19.8
516500103043,"Hampton city, Virginia, 10304, 3",Hampton city,2018,observed,395.0,36.11
516500103061,"Hampton city, Virginia, 10306, 1",Hampton city,2018,observed,290.0,60.29
516500103062,"Hampton city, Virginia, 10306, 2",Hampton city,2018,observed,475.0,107.71
516500103063,"Hampton city, Virginia, 10306, 3",Hampton city,2018,observed,43.0,17.27
516500103064,"Hampton city, Virginia, 10306, 4",Hampton city,2018,observed,6.0,10.34
516500103071,"Hampton city, Virginia, 10307, 1",Hampton city,2018,observed,22.0,5.84
516500103072,"Hampton city, Virginia, 10307, 2",Hampton city,2018,observed,7.0,11.11
516500103091,"Hampton city, Virginia, 10309, 1",Hampton city,2018,observed,59.0,63.44
516500103092,"Hampton city, Virginia, 10309, 2",Hampton city,2018,observed,564.0,160.68
516500103093,"Hampton city, Virginia, 10309, 3",Hampton city,2018,observed,534.0,88.85
516500103101,"Hampton city, Virginia, 10310, 1",Hampton city,2018,observed,178.0,40.83
516500103102,"Hampton city, Virginia, 10310, 2",Hampton city,2018,observed,2.0,1.47
516500103103,"Hampton city, Virginia, 10310, 3",Hampton city,2018,observed,11.0,16.67
516500103111,"Hampton city, Virginia, 10311, 1",Hampton city,2018,observed,285.0,55.02
516500103112,"Hampton city, Virginia, 10311, 2",Hampton city,2018,observed,35.0,12.15
516500103121,"Hampton city, Virginia, 10312, 1",Hampton city,2018,observed,7.0,4.27
516500103122,"Hampton city, Virginia, 10312, 2",Hampton city,2018,observed,9.0,6.57
516500103123,"Hampton city, Virginia, 10312, 3",Hampton city,2018,observed,11.0,22.0
516500103131,"Hampton city, Virginia, 10313, 1",Hampton city,2018,observed,84.0,8.55
516500103132,"Hampton city, Virginia, 10313, 2",Hampton city,2018,observed,150.0,18.61
516500103133,"Hampton city, Virginia, 10313, 3",Hampton city,2018,observed,258.0,22.97
516500103134,"Hampton city, Virginia, 10313, 4",Hampton city,2018,observed,220.0,23.26
516500103141,"Hampton city, Virginia, 10314, 1",Hampton city,2018,observed,7.0,16.67
516500103142,"Hampton city, Virginia, 10314, 2",Hampton city,2018,observed,92.0,33.21
516500104001,"Hampton city, Virginia, 10400, 1",Hampton city,2018,observed,77.0,68.75
516500104002,"Hampton city, Virginia, 10400, 2",Hampton city,2018,observed,15.0,8.47
516500104003,"Hampton city, Virginia, 10400, 3",Hampton city,2018,observed,24.0,4.7
516500104004,"Hampton city, Virginia, 10400, 4",Hampton city,2018,observed,48.0,33.33
516500104005,"Hampton city, Virginia, 10400, 5",Hampton city,2018,observed,24.0,36.36
516500105011,"Hampton city, Virginia, 10501, 1",Hampton city,2018,observed,124.0,18.79
516500105012,"Hampton city, Virginia, 10501, 2",Hampton city,2018,observed,196.0,50.65
516500105013,"Hampton city, Virginia, 10501, 3",Hampton city,2018,observed,35.0,19.44
516500105021,"Hampton city, Virginia, 10502, 1",Hampton city,2018,observed,144.0,58.3
516500105022,"Hampton city, Virginia, 10502, 2",Hampton city,2018,observed,92.0,22.12
516500106011,"Hampton city, Virginia, 10601, 1",Hampton city,2018,observed,64.0,23.7
516500106012,"Hampton city, Virginia, 10601, 2",Hampton city,2018,observed,45.0,16.01
516500106021,"Hampton city, Virginia, 10602, 1",Hampton city,2018,observed,207.0,89.22
516500106022,"Hampton city, Virginia, 10602, 2",Hampton city,2018,observed,85.0,28.24
516500107011,"Hampton city, Virginia, 10701, 1",Hampton city,2018,observed,40.0,9.83
516500107012,"Hampton city, Virginia, 10701, 2",Hampton city,2018,observed,144.0,28.86
516500107021,"Hampton city, Virginia, 10702, 1",Hampton city,2018,observed,105.0,32.81
516500107022,"Hampton city, Virginia, 10702, 2",Hampton city,2018,observed,219.0,55.87
516500107031,"Hampton city, Virginia, 10703, 1",Hampton city,2018,observed,2.0,3.17
516500107032,"Hampton city, Virginia, 10703, 2",Hampton city,2018,observed,17.0,6.67
516500107033,"Hampton city, Virginia, 10703, 3",Hampton city,2018,observed,10.0,21.28
516500108001,"Hampton city, Virginia, 10800, 1",Hampton city,2018,observed,69.0,13.24
516500108002,"Hampton city, Virginia, 10800, 2",Hampton city,2018,observed,12.0,18.18
516500108003,"Hampton city, Virginia, 10800, 3",Hampton city,2018,observed,5.0,55.56
516500108004,"Hampton city, Virginia, 10800, 4",Hampton city,2018,observed,82.0,49.7
516500109001,"Hampton city, Virginia, 10900, 1",Hampton city,2018,observed,185.0,45.34
516500110001,"Hampton city, Virginia, 11000, 1",Hampton city,2018,observed,29.0,10.78
516500110002,"Hampton city, Virginia, 11000, 2",Hampton city,2018,observed,64.0,68.82
516500110003,"Hampton city, Virginia, 11000, 3",Hampton city,2018,observed,108.0,27.76
516500111001,"Hampton city, Virginia, 11100, 1",Hampton city,2018,observed,2.0,0.91
516500112001,"Hampton city, Virginia, 11200, 1",Hampton city,2018,observed,20.0,11.05
516500112002,"Hampton city, Virginia, 11200, 2",Hampton city,2018,observed,28.0,44.44
516500112003,"Hampton city, Virginia, 11200, 3",Hampton city,2018,observed,28.0,18.67
516500113001,"Hampton city, Virginia, 11300, 1",Hampton city,2018,observed,49.0,16.55
516500113002,"Hampton city, Virginia, 11300, 2",Hampton city,2018,observed,84.0,36.05
516500114001,"Hampton city, Virginia, 11400, 1",Hampton city,2018,observed,218.0,103.81
516500115001,"Hampton city, Virginia, 11500, 1",Hampton city,2018,observed,7.0,5.65
516500115002,"Hampton city, Virginia, 11500, 2",Hampton city,2018,observed,20.0,38.46
516500115003,"Hampton city, Virginia, 11500, 3",Hampton city,2018,observed,9.0,15.52
516500115004,"Hampton city, Virginia, 11500, 4",Hampton city,2018,observed,11.0,26.19
516500116001,"Hampton city, Virginia, 11600, 1",Hampton city,2018,observed,69.0,27.06
516500116002,"Hampton city, Virginia, 11600, 2",Hampton city,2018,observed,100.0,31.75
516500116003,"Hampton city, Virginia, 11600, 3",Hampton city,2018,observed,26.0,260.0
516500118001,"Hampton city, Virginia, 11800, 1",Hampton city,2018,observed,25.0,9.26
516500118002,"Hampton city, Virginia, 11800, 2",Hampton city,2018,observed,50.0,50.0
516500118003,"Hampton city, Virginia, 11800, 3",Hampton city,2018,observed,24.0,22.86
516500118004,"Hampton city, Virginia, 11800, 4",Hampton city,2018,observed,41.0,30.37
516500118005,"Hampton city, Virginia, 11800, 5",Hampton city,2018,observed,9.0,45.0
516500118006,"Hampton city, Virginia, 11800, 6",Hampton city,2018,observed,13.0,24.53
516500119001,"Hampton city, Virginia, 11900, 1",Hampton city,2018,observed,38.0,15.38
516500119002,"Hampton city, Virginia, 11900, 2",Hampton city,2018,observed,63.0,44.37
516500119003,"Hampton city, Virginia, 11900, 3",Hampton city,2018,observed,68.0,79.07
516500120001,"Hampton city, Virginia, 12000, 1",Hampton city,2018,observed,83.0,20.65
516500120002,"Hampton city, Virginia, 12000, 2",Hampton city,2018,observed,34.0,24.11
516500121001,"Hampton city, Virginia, 12100, 1",Hampton city,2018,observed,3.0,2.16
516500121002,"Hampton city, Virginia, 12100, 2",Hampton city,2018,observed,73.0,30.8
516500121003,"Hampton city, Virginia, 12100, 3",Hampton city,2018,observed,9.0,4.84
516500121004,"Hampton city, Virginia, 12100, 4",Hampton city,2018,observed,11.0,23.91
516600001011,"Harrisonburg city, Virginia, 101, 1",Harrisonburg city,2018,observed,34.0,4.4
516600001012,"Harrisonburg city, Virginia, 101, 2",Harrisonburg city,2018,observed,31.0,9.69
516600001013,"Harrisonburg city, Virginia, 101, 3",Harrisonburg city,2018,observed,23.0,21.5
516600001021,"Harrisonburg city, Virginia, 102, 1",Harrisonburg city,2018,observed,18.0,2.08
516600001022,"Harrisonburg city, Virginia, 102, 2",Harrisonburg city,2018,observed,7.0,10.45
516600002031,"Harrisonburg city, Virginia, 203, 1",Harrisonburg city,2018,observed,10.0,3.29
516600002041,"Harrisonburg city, Virginia, 204, 1",Harrisonburg city,2018,observed,2.0,3.03
516600002042,"Harrisonburg city, Virginia, 204, 2",Harrisonburg city,2018,observed,14.0,4.29
516600002043,"Harrisonburg city, Virginia, 204, 3",Harrisonburg city,2018,observed,18.0,4.75
516600002044,"Harrisonburg city, Virginia, 204, 4",Harrisonburg city,2018,observed,5.0,2.48
516600002051,"Harrisonburg city, Virginia, 205, 1",Harrisonburg city,2018,observed,68.0,4.96
516600002071,"Harrisonburg city, Virginia, 207, 1",Harrisonburg city,2018,observed,36.0,10.32
516600002072,"Harrisonburg city, Virginia, 207, 2",Harrisonburg city,2018,observed,51.0,11.33
516600002073,"Harrisonburg city, Virginia, 207, 3",Harrisonburg city,2018,observed,8.0,2.19
516600003011,"Harrisonburg city, Virginia, 301, 1",Harrisonburg city,2018,observed,1.0,0.41
516600003012,"Harrisonburg city, Virginia, 301, 2",Harrisonburg city,2018,observed,9.0,5.14
516600003021,"Harrisonburg city, Virginia, 302, 1",Harrisonburg city,2018,observed,18.0,3.03
516600003022,"Harrisonburg city, Virginia, 302, 2",Harrisonburg city,2018,observed,20.0,6.45
516600003023,"Harrisonburg city, Virginia, 302, 3",Harrisonburg city,2018,observed,12.0,6.32
516600003024,"Harrisonburg city, Virginia, 302, 4",Harrisonburg city,2018,observed,1.0,0.39
516600004011,"Harrisonburg city, Virginia, 401, 1",Harrisonburg city,2018,observed,7.0,0.72
516600004021,"Harrisonburg city, Virginia, 402, 1",Harrisonburg city,2018,observed,9.0,1.53
516600004022,"Harrisonburg city, Virginia, 402, 2",Harrisonburg city,2018,observed,4.0,3.42
516600004023,"Harrisonburg city, Virginia, 402, 3",Harrisonburg city,2018,observed,32.0,8.08
516600004024,"Harrisonburg city, Virginia, 402, 4",Harrisonburg city,2018,observed,11.0,4.98
516600004025,"Harrisonburg city, Virginia, 402, 5",Harrisonburg city,2018,observed,4.0,4.49
516708201001,"Hopewell city, Virginia, 820100, 1",Hopewell city,2018,observed,86.0,21.23
516708203001,"Hopewell city, Virginia, 820300, 1",Hopewell city,2018,observed,30.0,29.13
516708203002,"Hopewell city, Virginia, 820300, 2",Hopewell city,2018,observed,247.0,25.49
516708204001,"Hopewell city, Virginia, 820400, 1",Hopewell city,2018,observed,124.0,46.44
516708204002,"Hopewell city, Virginia, 820400, 2",Hopewell city,2018,observed,19.0,15.97
516708204003,"Hopewell city, Virginia, 820400, 3",Hopewell city,2018,observed,85.0,15.4
516708205001,"Hopewell city, Virginia, 820500, 1",Hopewell city,2018,observed,33.0,27.73
516708205002,"Hopewell city, Virginia, 820500, 2",Hopewell city,2018,observed,64.0,23.88
516708205003,"Hopewell city, Virginia, 820500, 3",Hopewell city,2018,observed,21.0,33.33
516708205004,"Hopewell city, Virginia, 820500, 4",Hopewell city,2018,observed,30.0,15.31
516708206001,"Hopewell city, Virginia, 820600, 1",Hopewell city,2018,observed,62.0,28.84
516708206002,"Hopewell city, Virginia, 820600, 2",Hopewell city,2018,observed,57.0,30.65
516708206003,"Hopewell city, Virginia, 820600, 3",Hopewell city,2018,observed,48.0,33.57
516708206004,"Hopewell city, Virginia, 820600, 4",Hopewell city,2018,observed,64.0,18.34
516708206005,"Hopewell city, Virginia, 820600, 5",Hopewell city,2018,observed,46.0,20.0
516708207001,"Hopewell city, Virginia, 820700, 1",Hopewell city,2018,observed,107.0,14.7
516789305001,"Lexington city, Virginia, 930500, 1",Lexington city,2018,observed,8.0,5.13
516789305002,"Lexington city, Virginia, 930500, 2",Lexington city,2018,observed,2.0,2.41
516789305003,"Lexington city, Virginia, 930500, 3",Lexington city,2018,observed,1.0,0.34
516789305004,"Lexington city, Virginia, 930500, 4",Lexington city,2018,observed,5.0,3.21
516789305005,"Lexington city, Virginia, 930500, 5",Lexington city,2018,observed,1.0,0.93
516789305006,"Lexington city, Virginia, 930500, 6",Lexington city,2018,observed,3.0,1.3
516800001001,"Lynchburg city, Virginia, 100, 1",Lynchburg city,2018,observed,7.0,2.41
516800001002,"Lynchburg city, Virginia, 100, 2",Lynchburg city,2018,observed,47.0,12.6
516800001003,"Lynchburg city, Virginia, 100, 3",Lynchburg city,2018,observed,5.0,38.46
516800002012,"Lynchburg city, Virginia, 201, 2",Lynchburg city,2018,observed,3.0,5.36
516800002013,"Lynchburg city, Virginia, 201, 3",Lynchburg city,2018,observed,15.0,9.55
516800002014,"Lynchburg city, Virginia, 201, 4",Lynchburg city,2018,observed,16.0,7.34
516800002021,"Lynchburg city, Virginia, 202, 1",Lynchburg city,2018,observed,76.0,25.68
516800002022,"Lynchburg city, Virginia, 202, 2",Lynchburg city,2018,observed,11.0,5.29
516800002023,"Lynchburg city, Virginia, 202, 3",Lynchburg city,2018,observed,59.0,13.5
516800002024,"Lynchburg city, Virginia, 202, 4",Lynchburg city,2018,observed,124.0,17.1
516800002031,"Lynchburg city, Virginia, 203, 1",Lynchburg city,2018,observed,6.0,12.5
516800003001,"Lynchburg city, Virginia, 300, 1",Lynchburg city,2018,observed,35.0,11.71
516800003002,"Lynchburg city, Virginia, 300, 2",Lynchburg city,2018,observed,75.0,11.85
516800004001,"Lynchburg city, Virginia, 400, 1",Lynchburg city,2018,observed,123.0,20.81
516800004002,"Lynchburg city, Virginia, 400, 2",Lynchburg city,2018,observed,64.0,26.56
516800005001,"Lynchburg city, Virginia, 500, 1",Lynchburg city,2018,observed,22.0,6.13
516800006001,"Lynchburg city, Virginia, 600, 1",Lynchburg city,2018,observed,21.0,14.48
516800006002,"Lynchburg city, Virginia, 600, 2",Lynchburg city,2018,observed,81.0,19.1
516800006003,"Lynchburg city, Virginia, 600, 3",Lynchburg city,2018,observed,59.0,42.45
516800006004,"Lynchburg city, Virginia, 600, 4",Lynchburg city,2018,observed,13.0,14.77
516800007001,"Lynchburg city, Virginia, 700, 1",Lynchburg city,2018,observed,53.0,35.1
516800007002,"Lynchburg city, Virginia, 700, 2",Lynchburg city,2018,observed,119.0,28.07
516800007003,"Lynchburg city, Virginia, 700, 3",Lynchburg city,2018,observed,52.0,20.55
516800008011,"Lynchburg city, Virginia, 801, 1",Lynchburg city,2018,observed,47.0,13.86
516800008021,"Lynchburg city, Virginia, 802, 1",Lynchburg city,2018,observed,16.0,3.09
516800008022,"Lynchburg city, Virginia, 802, 2",Lynchburg city,2018,observed,31.0,52.54
516800008023,"Lynchburg city, Virginia, 802, 3",Lynchburg city,2018,observed,30.0,10.53
516800009001,"Lynchburg city, Virginia, 900, 1",Lynchburg city,2018,observed,145.0,14.31
516800009002,"Lynchburg city, Virginia, 900, 2",Lynchburg city,2018,observed,5.0,1.5
516800009003,"Lynchburg city, Virginia, 900, 3",Lynchburg city,2018,observed,7.0,5.93
516800009004,"Lynchburg city, Virginia, 900, 4",Lynchburg city,2018,observed,15.0,8.43
516800010001,"Lynchburg city, Virginia, 1000, 1",Lynchburg city,2018,observed,28.0,8.36
516800010002,"Lynchburg city, Virginia, 1000, 2",Lynchburg city,2018,observed,7.0,5.88
516800010003,"Lynchburg city, Virginia, 1000, 3",Lynchburg city,2018,observed,9.0,81.82
516800011001,"Lynchburg city, Virginia, 1100, 1",Lynchburg city,2018,observed,162.0,41.22
516800011002,"Lynchburg city, Virginia, 1100, 2",Lynchburg city,2018,observed,27.0,29.35
516800014002,"Lynchburg city, Virginia, 1400, 2",Lynchburg city,2018,observed,12.0,19.67
516800016001,"Lynchburg city, Virginia, 1600, 1",Lynchburg city,2018,observed,54.0,9.05
516800016002,"Lynchburg city, Virginia, 1600, 2",Lynchburg city,2018,observed,168.0,10.41
516800017002,"Lynchburg city, Virginia, 1700, 2",Lynchburg city,2018,observed,54.0,7.61
516800018001,"Lynchburg city, Virginia, 1800, 1",Lynchburg city,2018,observed,2.0,0.5
516800019001,"Lynchburg city, Virginia, 1900, 1",Lynchburg city,2018,observed,15.0,28.3
516800019002,"Lynchburg city, Virginia, 1900, 2",Lynchburg city,2018,observed,67.0,19.82
516800019003,"Lynchburg city, Virginia, 1900, 3",Lynchburg city,2018,observed,97.0,46.86
516800019004,"Lynchburg city, Virginia, 1900, 4",Lynchburg city,2018,observed,56.0,36.13
516839101001,"Manassas city, Virginia, 910100, 1",Manassas city,2018,observed,8.0,3.56
516839101002,"Manassas city, Virginia, 910100, 2",Manassas city,2018,observed,1.0,1.23
516839101003,"Manassas city, Virginia, 910100, 3",Manassas city,2018,observed,1.0,7.14
516839102011,"Manassas city, Virginia, 910201, 1",Manassas city,2018,observed,3.0,3.75
516839102012,"Manassas city, Virginia, 910201, 2",Manassas city,2018,observed,4.0,1.61
516839102013,"Manassas city, Virginia, 910201, 3",Manassas city,2018,observed,8.0,88.89
516839102014,"Manassas city, Virginia, 910201, 4",Manassas city,2018,observed,4.0,3.42
516839102021,"Manassas city, Virginia, 910202, 1",Manassas city,2018,observed,89.0,17.94
516839102022,"Manassas city, Virginia, 910202, 2",Manassas city,2018,observed,1.0,8.33
516839102023,"Manassas city, Virginia, 910202, 3",Manassas city,2018,observed,12.0,6.15
516839102024,"Manassas city, Virginia, 910202, 4",Manassas city,2018,observed,4.0,13.33
516839103011,"Manassas city, Virginia, 910301, 1",Manassas city,2018,observed,2.0,1.1
516839103012,"Manassas city, Virginia, 910301, 2",Manassas city,2018,observed,49.0,10.82
516839103013,"Manassas city, Virginia, 910301, 3",Manassas city,2018,observed,4.0,6.25
516839103021,"Manassas city, Virginia, 910302, 1",Manassas city,2018,observed,100.0,15.17
516839103022,"Manassas city, Virginia, 910302, 2",Manassas city,2018,observed,2.0,7.69
516839103023,"Manassas city, Virginia, 910302, 3",Manassas city,2018,observed,45.0,16.13
516839104011,"Manassas city, Virginia, 910401, 1",Manassas city,2018,observed,15.0,3.88
516839104012,"Manassas city, Virginia, 910401, 2",Manassas city,2018,observed,16.0,9.25
516839104013,"Manassas city, Virginia, 910401, 3",Manassas city,2018,observed,11.0,6.92
516839104014,"Manassas city, Virginia, 910401, 4",Manassas city,2018,observed,22.0,15.71
516839104021,"Manassas city, Virginia, 910402, 1",Manassas city,2018,observed,3.0,6.98
516839104022,"Manassas city, Virginia, 910402, 2",Manassas city,2018,observed,3.0,4.84
516839104023,"Manassas city, Virginia, 910402, 3",Manassas city,2018,observed,1.0,0.68
516839104024,"Manassas city, Virginia, 910402, 4",Manassas city,2018,observed,7.0,8.05
516859201001,"Manassas Park city, Virginia, 920100, 1",Manassas Park city,2018,observed,7.0,7.22
516859201003,"Manassas Park city, Virginia, 920100, 3",Manassas Park city,2018,observed,8.0,26.67
516859201004,"Manassas Park city, Virginia, 920100, 4",Manassas Park city,2018,observed,5.0,7.35
516859201005,"Manassas Park city, Virginia, 920100, 5",Manassas Park city,2018,observed,4.0,10.81
516859202001,"Manassas Park city, Virginia, 920200, 1",Manassas Park city,2018,observed,40.0,17.7
516859202002,"Manassas Park city, Virginia, 920200, 2",Manassas Park city,2018,observed,55.0,8.55
516859202003,"Manassas Park city, Virginia, 920200, 3",Manassas Park city,2018,observed,26.0,5.69
516900001001,"Martinsville city, Virginia, 100, 1",Martinsville city,2018,observed,47.0,19.67
516900001002,"Martinsville city, Virginia, 100, 2",Martinsville city,2018,observed,80.0,21.92
516900002001,"Martinsville city, Virginia, 200, 1",Martinsville city,2018,observed,18.0,10.91
516900002002,"Martinsville city, Virginia, 200, 2",Martinsville city,2018,observed,10.0,9.26
516900002003,"Martinsville city, Virginia, 200, 3",Martinsville city,2018,observed,28.0,19.72
516900003001,"Martinsville city, Virginia, 300, 1",Martinsville city,2018,observed,36.0,14.52
516900003002,"Martinsville city, Virginia, 300, 2",Martinsville city,2018,observed,37.0,44.05
