id,name,parent_location,year,type,filings,filing_rate,threatened,threatened_rate,judgements,judgement_rate,Eviction_Score
515800601003,"Covington city, Virginia, 60100, 3",Covington city,2018,observed,2.0,28.57,2.0,28.57,2.0,28.57,2.5187279258638293
515800601004,"Covington city, Virginia, 60100, 4",Covington city,2018,observed,1.0,0.88,1.0,0.88,1.0,0.88,-1.461806351711709
515800602002,"Covington city, Virginia, 60200, 2",Covington city,2018,observed,1.0,0.78,1.0,0.78,1.0,0.78,-1.4759447693067456
515900001001,"Danville city, Virginia, 100, 1",Danville city,2018,observed,91.0,17.84,60.0,11.76,39.0,7.65,2.4167757821711717
515900001002,"Danville city, Virginia, 100, 2",Danville city,2018,observed,52.0,20.72,46.0,18.33,33.0,13.15,2.5330543857971435
515900001003,"Danville city, Virginia, 100, 3",Danville city,2018,observed,15.0,18.99,12.0,15.19,11.0,13.92,1.026183109244144
515900001004,"Danville city, Virginia, 100, 4",Danville city,2018,observed,34.0,25.19,28.0,20.74,17.0,12.59,1.3111979629282515
515900002001,"Danville city, Virginia, 200, 1",Danville city,2018,observed,80.0,19.66,55.0,13.51,35.0,8.6,2.2252154480953417
515900002002,"Danville city, Virginia, 200, 2",Danville city,2018,observed,106.0,42.91,52.0,21.05,29.0,11.74,2.3144573822356413
515900002003,"Danville city, Virginia, 200, 3",Danville city,2018,observed,30.0,7.39,29.0,7.14,25.0,6.16,0.9165093485313458
515900003001,"Danville city, Virginia, 300, 1",Danville city,2018,observed,37.0,11.49,33.0,10.25,30.0,9.32,1.6850869462242823
515900003002,"Danville city, Virginia, 300, 2",Danville city,2018,observed,51.0,26.42,41.0,21.24,30.0,15.54,2.6353868813677117
515900003003,"Danville city, Virginia, 300, 3",Danville city,2018,observed,47.0,23.38,38.0,18.91,31.0,15.42,2.6484328351798436
515900004001,"Danville city, Virginia, 400, 1",Danville city,2018,observed,75.0,17.52,61.0,14.25,46.0,10.75,3.1449067595966005
515900004002,"Danville city, Virginia, 400, 2",Danville city,2018,observed,34.0,20.24,31.0,18.45,23.0,13.69,1.86182403672599
515900004003,"Danville city, Virginia, 400, 3",Danville city,2018,observed,16.0,21.62,12.0,16.22,10.0,13.51,0.8924667294909896
515900004004,"Danville city, Virginia, 400, 4",Danville city,2018,observed,19.0,16.52,16.0,13.91,12.0,10.43,0.6246288176528055
515900005001,"Danville city, Virginia, 500, 1",Danville city,2018,observed,11.0,4.28,6.0,2.33,1.0,0.39,-1.4605029796587108
515900005002,"Danville city, Virginia, 500, 2",Danville city,2018,observed,21.0,5.25,20.0,5.0,12.0,3.0,-0.3304002260574445
515900005003,"Danville city, Virginia, 500, 3",Danville city,2018,observed,21.0,17.21,18.0,14.75,11.0,9.02,0.3780374243427416
515900006001,"Danville city, Virginia, 600, 1",Danville city,2018,observed,26.0,17.57,19.0,12.84,11.0,7.43,0.18173910328282553
515900006002,"Danville city, Virginia, 600, 2",Danville city,2018,observed,14.0,7.14,13.0,6.63,9.0,4.59,-0.3728735877683825
515900006003,"Danville city, Virginia, 600, 3",Danville city,2018,observed,35.0,12.32,32.0,11.27,23.0,8.1,1.1175119541754832
515900007001,"Danville city, Virginia, 700, 1",Danville city,2018,observed,13.0,7.26,12.0,6.7,7.0,3.91,-0.5948077819642539
515900007002,"Danville city, Virginia, 700, 2",Danville city,2018,observed,29.0,21.8,20.0,15.04,10.0,7.52,0.12832536016533563
515900007003,"Danville city, Virginia, 700, 3",Danville city,2018,observed,25.0,12.14,20.0,9.71,14.0,6.8,0.2977573990693409
515900008001,"Danville city, Virginia, 800, 1",Danville city,2018,observed,3.0,9.68,3.0,9.68,2.0,6.45,-0.6400736714654314
515900008002,"Danville city, Virginia, 800, 2",Danville city,2018,observed,51.0,20.56,36.0,14.52,25.0,10.08,1.5765384381259657
515900008003,"Danville city, Virginia, 800, 3",Danville city,2018,observed,17.0,21.25,15.0,18.75,8.0,10.0,0.26858794717950274
515900009001,"Danville city, Virginia, 900, 1",Danville city,2018,observed,93.0,24.28,72.0,18.8,41.0,10.7,3.0371125771229206
515900009002,"Danville city, Virginia, 900, 2",Danville city,2018,observed,14.0,7.45,13.0,6.91,13.0,6.91,0.17988595185387257
515900009003,"Danville city, Virginia, 900, 3",Danville city,2018,observed,22.0,41.51,14.0,26.42,12.0,22.64,2.2530762251894374
515900010001,"Danville city, Virginia, 1000, 1",Danville city,2018,observed,221.0,35.14,149.0,23.69,87.0,13.83,7.24517851892833
515900010002,"Danville city, Virginia, 1000, 2",Danville city,2018,observed,45.0,17.11,35.0,13.31,19.0,7.22,0.8262856257151773
515900011001,"Danville city, Virginia, 1100, 1",Danville city,2018,observed,33.0,10.34,26.0,8.15,15.0,4.7,0.1564111695985918
515900012001,"Danville city, Virginia, 1200, 1",Danville city,2018,observed,36.0,12.59,34.0,11.89,20.0,6.99,0.8196719906062362
515900012002,"Danville city, Virginia, 1200, 2",Danville city,2018,observed,3.0,5.66,3.0,5.66,1.0,1.89,-1.341474702146282
515900013011,"Danville city, Virginia, 1301, 1",Danville city,2018,observed,18.0,5.56,18.0,5.56,13.0,4.01,-0.17018124725480463
515900013021,"Danville city, Virginia, 1302, 1",Danville city,2018,observed,15.0,8.47,13.0,7.34,9.0,5.08,-0.3055847962743404
515900014001,"Danville city, Virginia, 1400, 1",Danville city,2018,observed,28.0,17.95,24.0,15.38,17.0,10.9,1.0610938347838217
515900014002,"Danville city, Virginia, 1400, 2",Danville city,2018,observed,7.0,3.15,7.0,3.15,5.0,2.25,-0.985153020969386
515958901001,"Emporia city, Virginia, 890100, 1",Emporia city,2018,observed,7.0,3.38,7.0,3.38,5.0,2.42,-0.9620166154995323
515958901002,"Emporia city, Virginia, 890100, 2",Emporia city,2018,observed,19.0,12.93,19.0,12.93,18.0,12.24,1.2662974568116891
515958901003,"Emporia city, Virginia, 890100, 3",Emporia city,2018,observed,29.0,14.29,24.0,11.82,14.0,6.9,0.34953118230239455
515958902001,"Emporia city, Virginia, 890200, 1",Emporia city,2018,observed,20.0,4.85,19.0,4.61,15.0,3.64,-0.09562318152659854
515958902002,"Emporia city, Virginia, 890200, 2",Emporia city,2018,observed,10.0,10.75,10.0,10.75,9.0,9.68,0.30820289532524764
515958902003,"Emporia city, Virginia, 890200, 3",Emporia city,2018,observed,7.0,30.43,5.0,21.74,4.0,17.39,0.9713934945024879
515958902004,"Emporia city, Virginia, 890200, 4",Emporia city,2018,observed,8.0,4.88,8.0,4.88,4.0,2.44,-1.0129535594430241
516003001001,"Fairfax city, Virginia, 300100, 1",Fairfax city,2018,observed,2.0,1.9,2.0,1.9,1.0,0.95,-1.4491347159174486
516003001002,"Fairfax city, Virginia, 300100, 2",Fairfax city,2018,observed,7.0,5.11,7.0,5.11,6.0,4.38,-0.6328587819051245
516003001003,"Fairfax city, Virginia, 300100, 3",Fairfax city,2018,observed,15.0,3.3,13.0,2.86,10.0,2.2,-0.6353554485052446
516003002001,"Fairfax city, Virginia, 300200, 1",Fairfax city,2018,observed,1.0,1.35,1.0,1.35,1.0,1.35,-1.3953557890150374
516003002002,"Fairfax city, Virginia, 300200, 2",Fairfax city,2018,observed,3.0,3.95,2.0,2.63,1.0,1.32,-1.4058256412861891
516003002003,"Fairfax city, Virginia, 300200, 3",Fairfax city,2018,observed,8.0,10.26,5.0,6.41,4.0,5.13,-0.6763298884825442
516003003001,"Fairfax city, Virginia, 300300, 1",Fairfax city,2018,observed,1.0,0.39,1.0,0.39,1.0,0.39,-1.5310845979273882
516003003002,"Fairfax city, Virginia, 300300, 2",Fairfax city,2018,observed,28.0,4.71,21.0,3.54,6.0,1.01,-0.866778094266397
516003003003,"Fairfax city, Virginia, 300300, 3",Fairfax city,2018,observed,1.0,4.17,1.0,4.17,1.0,4.17,-0.996652412835008
516003004001,"Fairfax city, Virginia, 300400, 1",Fairfax city,2018,observed,5.0,3.5,5.0,3.5,5.0,3.5,-0.8289540286820398
516003004003,"Fairfax city, Virginia, 300400, 3",Fairfax city,2018,observed,5.0,1.52,5.0,1.52,2.0,0.61,-1.3969848263266023
516003005001,"Fairfax city, Virginia, 300500, 1",Fairfax city,2018,observed,1.0,20.0,1.0,20.0,1.0,20.0,1.2414590924592717
516003005002,"Fairfax city, Virginia, 300500, 2",Fairfax city,2018,observed,3.0,13.64,3.0,13.64,2.0,9.09,-0.28659534467405273
516003005003,"Fairfax city, Virginia, 300500, 3",Fairfax city,2018,observed,3.0,2.83,3.0,2.83,2.0,1.89,-1.2504773276072259
516105001001,"Falls Church city, Virginia, 500100, 1",Falls Church city,2018,observed,1.0,0.48,1.0,0.48,0.0,0.0,-1.6420147104535077
516105001002,"Falls Church city, Virginia, 500100, 2",Falls Church city,2018,observed,2.0,4.88,2.0,4.88,2.0,4.88,-0.8306632024003204
516200901001,"Franklin city, Virginia, 90100, 1",Franklin city,2018,observed,99.0,26.4,59.0,15.73,32.0,8.53,2.1564111685016596
516200901002,"Franklin city, Virginia, 90100, 2",Franklin city,2018,observed,33.0,13.52,28.0,11.48,19.0,7.79,0.807835404624922
516200901003,"Franklin city, Virginia, 90100, 3",Franklin city,2018,observed,1.0,1.15,1.0,1.15,0.0,0.0,-1.6520524767192515
516200902001,"Franklin city, Virginia, 90200, 1",Franklin city,2018,observed,15.0,11.72,14.0,10.94,11.0,8.59,0.30032803250806117
516200902002,"Franklin city, Virginia, 90200, 2",Franklin city,2018,observed,41.0,9.79,30.0,7.16,14.0,3.34,-0.002430770666846299
516200902003,"Franklin city, Virginia, 90200, 3",Franklin city,2018,observed,81.0,17.88,57.0,12.58,18.0,3.97,0.7233140302713424
516300001001,"Fredericksburg city, Virginia, 100, 1",Fredericksburg city,2018,observed,11.0,5.0,9.0,4.09,4.0,1.82,-1.0761267750462729
516300001002,"Fredericksburg city, Virginia, 100, 2",Fredericksburg city,2018,observed,10.0,6.13,10.0,6.13,5.0,3.07,-0.8505563651772348
516300001003,"Fredericksburg city, Virginia, 100, 3",Fredericksburg city,2018,observed,28.0,5.47,26.0,5.08,9.0,1.76,-0.564567646602222
516300002001,"Fredericksburg city, Virginia, 200, 1",Fredericksburg city,2018,observed,102.0,15.22,78.0,11.64,27.0,4.03,1.5534053338109062
516300002002,"Fredericksburg city, Virginia, 200, 2",Fredericksburg city,2018,observed,3.0,0.69,3.0,0.69,1.0,0.23,-1.5265828725229746
516300002003,"Fredericksburg city, Virginia, 200, 3",Fredericksburg city,2018,observed,109.0,15.64,84.0,12.05,22.0,3.16,1.2758642346329272
516300002004,"Fredericksburg city, Virginia, 200, 4",Fredericksburg city,2018,observed,6.0,1.72,6.0,1.72,2.0,0.57,-1.3892284139933326
516300003021,"Fredericksburg city, Virginia, 302, 1",Fredericksburg city,2018,observed,53.0,9.81,37.0,6.85,12.0,2.22,-0.12507593819688295
516300003022,"Fredericksburg city, Virginia, 302, 2",Fredericksburg city,2018,observed,193.0,52.3,148.0,40.11,45.0,12.2,4.52809436235601
516300003023,"Fredericksburg city, Virginia, 302, 3",Fredericksburg city,2018,observed,18.0,8.49,16.0,7.55,4.0,1.89,-0.9981768968073635
516300004001,"Fredericksburg city, Virginia, 400, 1",Fredericksburg city,2018,observed,52.0,7.08,47.0,6.4,19.0,2.59,0.40353184640946593
516300004002,"Fredericksburg city, Virginia, 400, 2",Fredericksburg city,2018,observed,53.0,36.3,44.0,30.14,8.0,5.48,-0.10169209795853529
516300005001,"Fredericksburg city, Virginia, 500, 1",Fredericksburg city,2018,observed,241.0,43.5,161.0,29.06,54.0,9.75,5.151361539493085
516300005002,"Fredericksburg city, Virginia, 500, 2",Fredericksburg city,2018,observed,3.0,23.08,3.0,23.08,3.0,23.08,1.8081352454062527
516300005003,"Fredericksburg city, Virginia, 500, 3",Fredericksburg city,2018,observed,183.0,14.04,128.0,9.82,35.0,2.69,2.7812956450721122
516400701011,"Galax city, Virginia, 70101, 1",Galax city,2018,observed,1.0,0.93,1.0,0.93,1.0,0.93,-1.4547371429141907
516400701012,"Galax city, Virginia, 70101, 2",Galax city,2018,observed,7.0,5.0,7.0,5.0,4.0,2.86,-0.9660850804734469
516400701013,"Galax city, Virginia, 70101, 3",Galax city,2018,observed,3.0,5.56,3.0,5.56,3.0,5.56,-0.668915517244144
516400701014,"Galax city, Virginia, 70101, 4",Galax city,2018,observed,6.0,9.38,6.0,9.38,4.0,6.25,-0.518632044428016
516400701015,"Galax city, Virginia, 70101, 5",Galax city,2018,observed,5.0,3.65,4.0,2.92,3.0,2.19,-1.1387754768572804
516400701016,"Galax city, Virginia, 70101, 6",Galax city,2018,observed,3.0,50.0,3.0,50.0,1.0,16.67,0.305323163451774
516400701021,"Galax city, Virginia, 70102, 1",Galax city,2018,observed,4.0,3.08,4.0,3.08,3.0,2.31,-1.1229426322799703
516400701022,"Galax city, Virginia, 70102, 2",Galax city,2018,observed,18.0,8.57,16.0,7.62,9.0,4.29,-0.38102240787706654
516500101031,"Hampton city, Virginia, 10103, 1",Hampton city,2018,observed,18.0,10.4,15.0,8.67,7.0,4.05,-0.548303717721225
516500101033,"Hampton city, Virginia, 10103, 3",Hampton city,2018,observed,4.0,15.38,4.0,15.38,4.0,15.38,0.7850835360983701
516500101034,"Hampton city, Virginia, 10103, 4",Hampton city,2018,observed,10.0,9.52,9.0,8.57,5.0,4.76,-0.6408719062163946
516500101035,"Hampton city, Virginia, 10103, 5",Hampton city,2018,observed,16.0,14.29,13.0,11.61,10.0,8.93,0.27582604092025365
516500101036,"Hampton city, Virginia, 10103, 6",Hampton city,2018,observed,6.0,13.95,6.0,13.95,6.0,13.95,0.7141170555092037
516500101041,"Hampton city, Virginia, 10104, 1",Hampton city,2018,observed,11.0,8.87,10.0,8.06,6.0,4.84,-0.5541322652100207
516500101042,"Hampton city, Virginia, 10104, 2",Hampton city,2018,observed,18.0,7.38,14.0,5.74,8.0,3.28,-0.5869243907557924
516500101043,"Hampton city, Virginia, 10104, 3",Hampton city,2018,observed,18.0,25.71,13.0,18.57,6.0,8.57,-0.09913613277148434
516500101044,"Hampton city, Virginia, 10104, 4",Hampton city,2018,observed,11.0,137.5,7.0,87.5,4.0,50.0,4.840498884509724
516500101045,"Hampton city, Virginia, 10104, 5",Hampton city,2018,observed,401.0,105.8,210.0,55.41,86.0,22.69,9.544373668237107
516500103041,"Hampton city, Virginia, 10304, 1",Hampton city,2018,observed,8.0,5.88,8.0,5.88,6.0,4.41,-0.622696347602899
516500103042,"Hampton city, Virginia, 10304, 2",Hampton city,2018,observed,20.0,19.8,18.0,17.82,13.0,12.87,1.0289605935958988
516500103043,"Hampton city, Virginia, 10304, 3",Hampton city,2018,observed,395.0,36.11,189.0,17.28,91.0,8.32,8.06105102991914
516500103061,"Hampton city, Virginia, 10306, 1",Hampton city,2018,observed,290.0,60.29,109.0,22.66,31.0,6.44,3.1363910320257906
516500103062,"Hampton city, Virginia, 10306, 2",Hampton city,2018,observed,475.0,107.71,245.0,55.56,72.0,16.33,8.670923968620711
516500103063,"Hampton city, Virginia, 10306, 3",Hampton city,2018,observed,43.0,17.27,32.0,12.85,17.0,6.83,0.6252807590165139
516500103064,"Hampton city, Virginia, 10306, 4",Hampton city,2018,observed,6.0,10.34,5.0,8.62,4.0,6.9,-0.42903435781061416
516500103071,"Hampton city, Virginia, 10307, 1",Hampton city,2018,observed,22.0,5.84,13.0,3.45,10.0,2.65,-0.5478990994017108
516500103072,"Hampton city, Virginia, 10307, 2",Hampton city,2018,observed,7.0,11.11,7.0,11.11,7.0,11.11,0.37819244132009505
516500103091,"Hampton city, Virginia, 10309, 1",Hampton city,2018,observed,59.0,63.44,32.0,34.41,14.0,15.05,1.359540188990121
516500103092,"Hampton city, Virginia, 10309, 2",Hampton city,2018,observed,564.0,160.68,184.0,52.42,75.0,21.37,9.069458275790907
516500103093,"Hampton city, Virginia, 10309, 3",Hampton city,2018,observed,534.0,88.85,220.0,36.61,61.0,10.15,7.50359162217206
516500103101,"Hampton city, Virginia, 10310, 1",Hampton city,2018,observed,178.0,40.83,72.0,16.51,24.0,5.5,1.7809913393274597
516500103102,"Hampton city, Virginia, 10310, 2",Hampton city,2018,observed,2.0,1.47,2.0,1.47,0.0,0.0,-1.6398392366035783
516500103103,"Hampton city, Virginia, 10310, 3",Hampton city,2018,observed,11.0,16.67,10.0,15.15,6.0,9.09,-0.0007840640758920991
516500103111,"Hampton city, Virginia, 10311, 1",Hampton city,2018,observed,285.0,55.02,130.0,25.1,37.0,7.14,3.7650073268528637
516500103112,"Hampton city, Virginia, 10311, 2",Hampton city,2018,observed,35.0,12.15,23.0,7.99,16.0,5.56,0.3053285408504508
516500103121,"Hampton city, Virginia, 10312, 1",Hampton city,2018,observed,7.0,4.27,6.0,3.66,5.0,3.05,-0.8833316132850215
516500103122,"Hampton city, Virginia, 10312, 2",Hampton city,2018,observed,9.0,6.57,6.0,4.38,2.0,1.46,-1.2883122177011217
516500103123,"Hampton city, Virginia, 10312, 3",Hampton city,2018,observed,11.0,22.0,9.0,18.0,5.0,10.0,0.02144807036082025
516500103131,"Hampton city, Virginia, 10313, 1",Hampton city,2018,observed,84.0,8.55,68.0,6.92,28.0,2.85,1.286540679569445
516500103132,"Hampton city, Virginia, 10313, 2",Hampton city,2018,observed,150.0,18.61,119.0,14.76,77.0,9.55,5.5347875905252
516500103133,"Hampton city, Virginia, 10313, 3",Hampton city,2018,observed,258.0,22.97,162.0,14.43,67.0,5.97,5.560286206977402
516500103134,"Hampton city, Virginia, 10313, 4",Hampton city,2018,observed,220.0,23.26,182.0,19.24,98.0,10.36,7.724803857042939
516500103141,"Hampton city, Virginia, 10314, 1",Hampton city,2018,observed,7.0,16.67,6.0,14.29,3.0,7.14,-0.5126799067250246
516500103142,"Hampton city, Virginia, 10314, 2",Hampton city,2018,observed,92.0,33.21,49.0,17.69,19.0,6.86,1.0469747826578708
516500104001,"Hampton city, Virginia, 10400, 1",Hampton city,2018,observed,77.0,68.75,29.0,25.89,13.0,11.61,0.8714130061494
516500104002,"Hampton city, Virginia, 10400, 2",Hampton city,2018,observed,15.0,8.47,13.0,7.34,10.0,5.65,-0.16785717541459236
516500104003,"Hampton city, Virginia, 10400, 3",Hampton city,2018,observed,24.0,4.7,18.0,3.52,5.0,0.98,-0.9765217598155949
516500104004,"Hampton city, Virginia, 10400, 4",Hampton city,2018,observed,48.0,33.33,35.0,24.31,19.0,13.19,1.5753129592893718
516500104005,"Hampton city, Virginia, 10400, 5",Hampton city,2018,observed,24.0,36.36,18.0,27.27,13.0,19.7,1.9280715010721279
516500105011,"Hampton city, Virginia, 10501, 1",Hampton city,2018,observed,124.0,18.79,96.0,14.55,55.0,8.33,3.8670965731193943
516500105012,"Hampton city, Virginia, 10501, 2",Hampton city,2018,observed,196.0,50.65,97.0,25.06,41.0,10.59,3.6516234178236395
516500105013,"Hampton city, Virginia, 10501, 3",Hampton city,2018,observed,35.0,19.44,23.0,12.78,11.0,6.11,0.05901425789021021
516500105021,"Hampton city, Virginia, 10502, 1",Hampton city,2018,observed,144.0,58.3,82.0,33.2,31.0,12.55,2.889037599050695
516500105022,"Hampton city, Virginia, 10502, 2",Hampton city,2018,observed,92.0,22.12,76.0,18.27,37.0,8.89,2.6188073831637624
516500106011,"Hampton city, Virginia, 10601, 1",Hampton city,2018,observed,64.0,23.7,51.0,18.89,40.0,14.81,3.2320924121784724
516500106012,"Hampton city, Virginia, 10601, 2",Hampton city,2018,observed,45.0,16.01,23.0,8.19,11.0,3.91,-0.16776284785605006
516500106021,"Hampton city, Virginia, 10602, 1",Hampton city,2018,observed,207.0,89.22,105.0,45.26,70.0,30.17,7.844036638897932
516500106022,"Hampton city, Virginia, 10602, 2",Hampton city,2018,observed,85.0,28.24,65.0,21.59,33.0,10.96,2.514246609492937
516500107011,"Hampton city, Virginia, 10701, 1",Hampton city,2018,observed,40.0,9.83,35.0,8.6,20.0,4.91,0.573988519600293
516500107012,"Hampton city, Virginia, 10701, 2",Hampton city,2018,observed,144.0,28.86,99.0,19.84,50.0,10.02,3.922792566340558
516500107021,"Hampton city, Virginia, 10702, 1",Hampton city,2018,observed,105.0,32.81,82.0,25.62,45.0,14.06,3.82410894846459
516500107022,"Hampton city, Virginia, 10702, 2",Hampton city,2018,observed,219.0,55.87,117.0,29.85,38.0,9.69,3.647444974444535
516500107031,"Hampton city, Virginia, 10703, 1",Hampton city,2018,observed,2.0,3.17,2.0,3.17,2.0,3.17,-1.0724301432754448
516500107032,"Hampton city, Virginia, 10703, 2",Hampton city,2018,observed,17.0,6.67,15.0,5.88,9.0,3.53,-0.4896759763873291
516500107033,"Hampton city, Virginia, 10703, 3",Hampton city,2018,observed,10.0,21.28,9.0,19.15,5.0,10.64,0.11176560564648735
516500108001,"Hampton city, Virginia, 10800, 1",Hampton city,2018,observed,69.0,13.24,41.0,7.87,14.0,2.69,0.1493668989299944
516500108002,"Hampton city, Virginia, 10800, 2",Hampton city,2018,observed,12.0,18.18,12.0,18.18,6.0,9.09,-0.0071496796996849965
516500108003,"Hampton city, Virginia, 10800, 3",Hampton city,2018,observed,5.0,55.56,5.0,55.56,3.0,33.33,2.9582937475207673
516500108004,"Hampton city, Virginia, 10800, 4",Hampton city,2018,observed,82.0,49.7,46.0,27.88,17.0,10.3,1.2001177972763266
516500109001,"Hampton city, Virginia, 10900, 1",Hampton city,2018,observed,185.0,45.34,117.0,28.68,59.0,14.46,5.304686323054307
516500110001,"Hampton city, Virginia, 11000, 1",Hampton city,2018,observed,29.0,10.78,25.0,9.29,15.0,5.58,0.24786021062268193
516500110002,"Hampton city, Virginia, 11000, 2",Hampton city,2018,observed,64.0,68.82,54.0,58.06,45.0,48.39,8.131272524797444
516500110003,"Hampton city, Virginia, 11000, 3",Hampton city,2018,observed,108.0,27.76,87.0,22.37,52.0,13.37,4.1914573287102055
516500111001,"Hampton city, Virginia, 11100, 1",Hampton city,2018,observed,2.0,0.91,2.0,0.91,1.0,0.46,-1.5109220917855573
516500112001,"Hampton city, Virginia, 11200, 1",Hampton city,2018,observed,20.0,11.05,18.0,9.94,9.0,4.97,-0.2765601251635075
516500112002,"Hampton city, Virginia, 11200, 2",Hampton city,2018,observed,28.0,44.44,20.0,31.75,13.0,20.63,2.026426933060831
516500112003,"Hampton city, Virginia, 11200, 3",Hampton city,2018,observed,28.0,18.67,23.0,15.33,18.0,12.0,1.2656901441540302
516500113001,"Hampton city, Virginia, 11300, 1",Hampton city,2018,observed,49.0,16.55,43.0,14.53,30.0,10.14,1.925102802890242
516500113002,"Hampton city, Virginia, 11300, 2",Hampton city,2018,observed,84.0,36.05,49.0,21.03,20.0,8.58,1.2727089288173592
516500114001,"Hampton city, Virginia, 11400, 1",Hampton city,2018,observed,218.0,103.81,125.0,59.52,42.0,20.0,4.9662649402506425
516500115001,"Hampton city, Virginia, 11500, 1",Hampton city,2018,observed,7.0,5.65,7.0,5.65,5.0,4.03,-0.7442760410782367
516500115002,"Hampton city, Virginia, 11500, 2",Hampton city,2018,observed,20.0,38.46,15.0,28.85,7.0,13.46,0.5767476836884629
516500115003,"Hampton city, Virginia, 11500, 3",Hampton city,2018,observed,9.0,15.52,8.0,13.79,5.0,8.62,-0.1379895718173612
516500115004,"Hampton city, Virginia, 11500, 4",Hampton city,2018,observed,11.0,26.19,4.0,9.52,1.0,2.38,-1.3831266864503349
516500116001,"Hampton city, Virginia, 11600, 1",Hampton city,2018,observed,69.0,27.06,39.0,15.29,22.0,8.63,1.2881673658852972
516500116002,"Hampton city, Virginia, 11600, 2",Hampton city,2018,observed,100.0,31.75,60.0,19.05,24.0,7.62,1.5783369164609073
516500116003,"Hampton city, Virginia, 11600, 3",Hampton city,2018,observed,26.0,260.0,23.0,230.0,18.0,180.0,24.120476237346885
516500118001,"Hampton city, Virginia, 11800, 1",Hampton city,2018,observed,25.0,9.26,21.0,7.78,13.0,4.81,-0.015076571011482284
516500118002,"Hampton city, Virginia, 11800, 2",Hampton city,2018,observed,50.0,50.0,36.0,36.0,23.0,23.0,3.1162154429348314
516500118003,"Hampton city, Virginia, 11800, 3",Hampton city,2018,observed,24.0,22.86,23.0,21.9,18.0,17.14,1.965052496126621
516500118004,"Hampton city, Virginia, 11800, 4",Hampton city,2018,observed,41.0,30.37,37.0,27.41,28.0,20.74,3.1724507987555697
516500118005,"Hampton city, Virginia, 11800, 5",Hampton city,2018,observed,9.0,45.0,7.0,35.0,6.0,30.0,2.8665224479655222
516500118006,"Hampton city, Virginia, 11800, 6",Hampton city,2018,observed,13.0,24.53,10.0,18.87,5.0,9.43,-0.0697047182103005
516500119001,"Hampton city, Virginia, 11900, 1",Hampton city,2018,observed,38.0,15.38,27.0,10.93,16.0,6.48,0.46547090317493744
516500119002,"Hampton city, Virginia, 11900, 2",Hampton city,2018,observed,63.0,44.37,40.0,28.17,21.0,14.79,1.9560866307141025
516500119003,"Hampton city, Virginia, 11900, 3",Hampton city,2018,observed,68.0,79.07,31.0,36.05,17.0,19.77,2.1601623192777613
516500120001,"Hampton city, Virginia, 12000, 1",Hampton city,2018,observed,83.0,20.65,68.0,16.92,50.0,12.44,3.6850421092257366
516500120002,"Hampton city, Virginia, 12000, 2",Hampton city,2018,observed,34.0,24.11,26.0,18.44,22.0,15.6,2.028051341734058
516500121001,"Hampton city, Virginia, 12100, 1",Hampton city,2018,observed,3.0,2.16,3.0,2.16,2.0,1.44,-1.310804223831959
516500121002,"Hampton city, Virginia, 12100, 2",Hampton city,2018,observed,73.0,30.8,36.0,15.19,18.0,7.59,0.8942838508262483
516500121003,"Hampton city, Virginia, 12100, 3",Hampton city,2018,observed,9.0,4.84,8.0,4.3,5.0,2.69,-0.9147052458409147
516500121004,"Hampton city, Virginia, 12100, 4",Hampton city,2018,observed,11.0,23.91,9.0,19.57,5.0,10.87,0.1315772299546361
516600001011,"Harrisonburg city, Virginia, 101, 1",Harrisonburg city,2018,observed,34.0,4.4,33.0,4.27,13.0,1.68,-0.2553285818030414
516600001012,"Harrisonburg city, Virginia, 101, 2",Harrisonburg city,2018,observed,31.0,9.69,25.0,7.81,12.0,3.75,-0.15333089177161838
516600001013,"Harrisonburg city, Virginia, 101, 3",Harrisonburg city,2018,observed,23.0,21.5,20.0,18.69,6.0,5.61,-0.42563694336580654
516600001021,"Harrisonburg city, Virginia, 102, 1",Harrisonburg city,2018,observed,18.0,2.08,17.0,1.96,4.0,0.46,-1.120926737631659
516600001022,"Harrisonburg city, Virginia, 102, 2",Harrisonburg city,2018,observed,7.0,10.45,6.0,8.96,0.0,0.0,-1.6888264571760323
516600002031,"Harrisonburg city, Virginia, 203, 1",Harrisonburg city,2018,observed,10.0,3.29,9.0,2.96,4.0,1.32,-1.1389678187320356
516600002041,"Harrisonburg city, Virginia, 204, 1",Harrisonburg city,2018,observed,2.0,3.03,2.0,3.03,1.0,1.52,-1.3769355104150187
516600002042,"Harrisonburg city, Virginia, 204, 2",Harrisonburg city,2018,observed,14.0,4.29,13.0,3.99,4.0,1.23,-1.1002316625057342
516600002043,"Harrisonburg city, Virginia, 204, 3",Harrisonburg city,2018,observed,18.0,4.75,17.0,4.49,7.0,1.85,-0.7966680067479647
516600002044,"Harrisonburg city, Virginia, 204, 4",Harrisonburg city,2018,observed,5.0,2.48,5.0,2.48,3.0,1.49,-1.2251662423740826
516600002051,"Harrisonburg city, Virginia, 205, 1",Harrisonburg city,2018,observed,68.0,4.96,59.0,4.3,29.0,2.11,1.0728009815066089
516600002071,"Harrisonburg city, Virginia, 207, 1",Harrisonburg city,2018,observed,36.0,10.32,30.0,8.6,8.0,2.29,-0.5016962165509702
516600002072,"Harrisonburg city, Virginia, 207, 2",Harrisonburg city,2018,observed,51.0,11.33,46.0,10.22,12.0,2.67,-0.0014097997152746344
